#taxpath	12446_H3NJ2BCXX-2.bins	12447_H3WL3BCXX-1.bins	12816_combined.bins	12818_combined.bins	12819_combined.bins	12824_combined.bins	12828_combined.bins	12830_combined.bins	12838_combined.bins	12884_combined.bins	12903_HCN77BCXX-1.bins	138513_HG7NLDSX2-4.bins	138530_HG7NLDSX2-4.bins	138538_HG7NLDSX2-4.bins	138607_HJWT7DSX3-1.bins	14185_HCN77BCXX-2.bins	14187_HCN77BCXX-2.bins	401548_HL7J5DSX3-1.bins	401550_HL7J5DSX3-1.bins	401552_HL7J5DSX3-1.bins	401553_HL7J5DSX3-1.bins	401554_HL7J5DSX3-1.bins	401556_HL7J5DSX3-1.bins	401557_HL7J5DSX3-1.bins	401558_HL7J5DSX3-1.bins	401560_HL7J5DSX3-1.bins	401561_HL7J5DSX3-1.bins	401563_HL7J5DSX3-1.bins	401564_HL7J5DSX3-1.bins	401566_HL7J5DSX3-1.bins	401567_HL7J5DSX3-1.bins	401568_HL7J5DSX3-1.bins	401569_HL7J5DSX3-1.bins	401570_HL7J5DSX3-1.bins	401571_HL7J5DSX3-1.bins	401573_HL7J5DSX3-1.bins	401574_HL7J5DSX3-1.bins	401576_HL7J5DSX3-1.bins	401577_HL7J5DSX3-1.bins	401578_HL7J5DSX3-1.bins	401579_HL7J5DSX3-1.bins	401580_HL7J5DSX3-1.bins	401581_HL7J5DSX3-1.bins	401582_HL7J5DSX3-1.bins	401583_HL7J5DSX3-1.bins	401586_HL7J5DSX3-1.bins	401588_HL7J5DSX3-1.bins	401589_HL7J5DSX3-1.bins	401590_HL7J5DSX3-1.bins	401591_HL7J5DSX3-1.bins	401592_HL7J5DSX3-1.bins	401593_HL7J5DSX3-1.bins	401594_HL7J5DSX3-1.bins	401595_HL7J5DSX3-1.bins	401600_HL7J5DSX3-1.bins	401602_HL7J5DSX3-1.bins	401604_HL7J5DSX3-1.bins	401606_HL7J5DSX3-1.bins	401608_HL7J5DSX3-1.bins	401610_HL7J5DSX3-1.bins	401614_HL7J5DSX3-1.bins	401616_HL7J5DSX3-1.bins	401618_HL7J5DSX3-1.bins	401624_HL7J5DSX3-1.bins	401626_HL7J5DSX3-1.bins	401632_HL7J5DSX3-1.bins	401636_HL7J5DSX3-1.bins	401638_HL7J5DSX3-1.bins	401640_HL7J5DSX3-1.bins	401642_HL7J5DSX3-1.bins	401644_HL7J5DSX3-1.bins	401646_HL7J5DSX3-1.bins	401648_HL7J5DSX3-1.bins	401650_HL7J5DSX3-1.bins	401652_HL7J5DSX3-1.bins	401654_HL7J5DSX3-1.bins	401656_HL7J5DSX3-1.bins	401658_HL7J5DSX3-1.bins	401660_HL7J5DSX3-1.bins	401662_HL7J5DSX3-1.bins	401668_HL7J5DSX3-1.bins	401669_HL7J5DSX3-1.bins	401670_HL7J5DSX3-1.bins	401672_HL7J5DSX3-1.bins	401673_HL7J5DSX3-1.bins	401677_HL7J5DSX3-1.bins	401679_HL7J5DSX3-1.bins	7035_combined.bins	7069_combined.bins	7075_combined.bins	7077_combined.bins	7081_combined.bins	7083_combined.bins	7085_combined.bins	7091_combined.bins	7093_combined.bins	8164_combined.bins	8459_HCWFYBCXX-1.bins	9456_H3WL3BCXX-1.bins	9567_combined.bins	9571_combined.bins	9576_combined.bins	9586_H3WL3BCXX-1.bins	9588_combined.bins
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__Acidithiobacillales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__Acidiferrobacterales	0	1	0	0	0	2	0	0	0	0	2	0	0	1	1	10	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	3	0	0	0	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	1	0	3	0	0	0	3	2	7	0	0	1	0	1	0	1	1	0	1	0	0	1	0	0	0	2	1	0	1	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__211ds20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__1013-28-CG33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Alphaproteobacteria;order__uncultured	3	12	85	67	71	29	55	65	79	10	5	5	39	11	26	32	41	22	33	30	17	18	36	39	30	47	12	5	20	10	50	21	14	33	19	41	16	18	55	22	25	26	16	14	22	26	28	17	27	48	42	35	31	22	6	29	9	6	11	4	17	9	16	31	11	28	51	10	40	28	11	4	31	29	25	4	5	19	18	8	13	9	12	12	27	39	24	14	15	19	17	17	21	23	20	20	13	24	38	5	2	17	6	26
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Alphaproteobacteria;order__Zavarziniales	0	0	0	0	0	0	0	0	3	0	0	2	4	0	2	0	0	1	1	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	1	2	1	0	2	0	0	1	0	0	2	0	0	0	3	0	0	1	0	0	1
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Alphaproteobacteria;order__Tistrellales	34	0	1	1	5	60	1	2	4	14	0	53	114	7	3	0	0	15	10	11	17	6	25	40	27	33	4	0	5	1	8	0	0	1	3	2	9	6	7	3	0	2	9	1	13	29	46	23	42	0	3	0	1	4	0	0	0	0	0	0	11	7	10	0	0	0	7	0	0	0	0	0	0	29	23	3	5	22	20	23	24	49	44	47	38	96	68	60	64	73	33	142	18	15	188	293	42	77	1	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Alphaproteobacteria;order__Thalassobaculales	0	0	1	0	0	0	0	0	2	2	1	2	0	0	1	1	0	0	0	0	0	0	0	1	2	0	0	1	0	0	1	0	0	0	0	1	0	1	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	1	1	2	1	0	0	0	0	0	3	1	1	0	1	1	0	8	6	4	10	12	4	2	3	2	4	0	1	10	0	7	4	0	1	0	0	0	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Alphaproteobacteria;order__Sphingomonadales	87	7	24	29	66	179	11	33	76	216	4	275	68	26	46	27	19	134	122	57	83	46	40	55	48	77	38	24	49	46	71	22	13	16	24	8	29	24	87	54	25	25	20	22	34	50	68	65	54	43	30	21	34	47	102	20	27	54	43	10	27	26	5	55	16	0	52	11	17	3	1	0	2	22	69	26	76	88	109	113	161	113	299	180	318	403	323	119	90	203	190	301	162	169	289	192	138	81	14	1	0	12	5	1
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Alphaproteobacteria;order__Sneathiellales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Alphaproteobacteria;order__SAR11clade	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Alphaproteobacteria;order__Rickettsiales	1	8	11	5	17	6	9	12	32	59	9	21	34	25	10	24	7	6	13	29	4	7	2	4	6	7	30	33	32	46	20	48	21	12	8	7	8	34	12	15	42	13	4	16	1	7	8	11	8	10	16	1	15	26	71	15	9	29	41	37	3	2	1	24	41	3	17	23	21	7	13	4	3	2	1	20	17	7	10	8	4	2	5	10	11	3	0	3	1	0	25	2	80	93	9	7	8	6	3	154	363	73	9	11
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Alphaproteobacteria;order__Rhodospirillales	3	10	7	13	46	9	5	12	43	18	8	14	50	11	23	110	29	5	1	10	2	22	5	2	6	8	11	15	22	12	24	21	7	9	12	3	3	17	9	10	7	4	8	9	3	6	3	5	11	4	15	1	4	9	12	6	4	18	6	11	5	0	3	17	9	3	20	31	18	4	5	4	1	5	5	18	12	5	8	13	7	14	10	5	9	20	7	1	6	7	10	11	30	63	13	10	7	3	4	2	7	3	14	52
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Alphaproteobacteria;order__Rhodobacterales	18	0	2	1	5	11	0	2	1	1	0	2	3	0	0	1	1	6	2	3	6	5	2	3	4	3	0	1	2	2	6	2	1	0	3	0	9	6	6	4	2	2	4	0	9	3	2	4	3	0	2	1	0	3	0	1	0	0	1	0	12	11	7	0	0	0	0	0	0	0	0	0	2	25	10	5	1	0	1	1	5	0	62	27	24	90	78	14	3	6	2	24	1	3	60	53	15	0	0	0	0	0	0	1
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Alphaproteobacteria;order__Rhizobiales	291	545	1649	1062	1346	569	1296	1442	1209	662	905	775	611	805	690	713	803	852	870	1023	719	815	718	945	863	900	828	795	994	595	1220	760	948	1232	1136	1059	1064	881	1140	887	862	967	982	1065	1153	858	1087	701	875	953	1226	960	1054	973	972	859	949	999	1176	870	1297	1134	1229	1190	1106	1186	961	696	1108	1433	1452	1108	1384	1175	831	395	665	1137	788	719	656	470	936	624	852	1506	1136	408	397	657	535	980	1052	1377	734	784	495	378	530	359	540	503	413	711
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Alphaproteobacteria;order__Reyranellales	0	37	39	47	47	49	29	51	33	10	9	9	36	14	20	12	19	50	37	28	28	31	27	41	35	32	15	5	12	12	23	2	29	24	20	15	25	9	21	17	8	23	43	35	29	43	21	13	40	30	48	24	22	21	9	9	17	12	11	4	27	31	28	10	2	51	34	10	21	12	34	9	34	26	51	0	12	41	22	30	14	8	8	3	11	11	6	1	1	4	1	12	33	25	11	14	0	1	46	5	17	10	10	12
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Alphaproteobacteria;order__Puniceispirillales	5	0	1	0	0	0	0	0	1	1	0	0	1	0	0	0	0	1	2	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	1	0	0	2	0	2	1	5	26	9	1	0	6	3	21	2	1	19	9	10	0	0	1	0	0	0	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Alphaproteobacteria;order__Parvibaculales	0	0	0	0	0	0	1	0	6	0	0	0	1	0	0	3	1	0	0	2	1	0	0	0	2	0	0	1	0	0	1	0	0	2	3	0	0	2	2	1	1	0	0	0	0	0	0	0	0	4	0	0	1	0	0	0	0	0	0	0	0	0	1	4	4	1	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	6	0	2	1	1	0	0	0	0	0	5
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Alphaproteobacteria;order__Paracaedibacterales	0	0	2	2	10	0	1	4	4	0	1	0	1	0	0	5	4	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	2	0	0	1	1	2	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	3	0	0	0	1	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	2	2
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Alphaproteobacteria;order__NRL2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Alphaproteobacteria;order__Micropepsales	0	33	63	42	109	19	43	69	128	91	61	19	90	76	30	135	78	24	18	44	15	54	11	9	14	13	65	34	59	23	36	35	36	38	77	30	11	40	10	99	78	53	25	52	24	7	2	12	8	37	40	17	32	34	63	21	29	41	24	35	19	8	6	32	45	18	79	87	38	32	26	11	27	4	14	34	60	48	29	33	12	12	1	12	5	2	2	0	4	2	21	6	49	139	1	24	1	1	32	3	25	7	27	81
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Alphaproteobacteria;order__Micavibrionales	0	1	0	0	1	0	0	0	0	2	0	4	3	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	1	0	1	4	0	0	0	0	0	0	0	0	0	0	1	1	1	3	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Alphaproteobacteria;order__Kordiimonadales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Alphaproteobacteria;order__Kiloniellales	1	0	3	1	1	0	0	4	0	4	0	0	2	0	0	2	0	0	0	2	1	1	0	0	0	0	1	0	1	0	0	0	0	1	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	2	0	0	0	0	1	2	0	1	8	2	0	0	0	0	0	0	0	1	0	2	0	0	0	1	1	0	0	0	0	1	1	1	11	0	1	1	2	1	0	0	0	1	0	0	3
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Alphaproteobacteria;order__Holosporales	0	0	0	1	0	1	0	0	1	0	2	0	0	1	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	2	3	3	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	1	1	5	0	1	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	1	0	0	0	2	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Alphaproteobacteria;order__Ferrovibrionales	0	1	0	0	0	0	0	0	0	0	1	1	2	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	4	0	0	0	1	0	1	1	6	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Alphaproteobacteria;order__Elsterales	38	243	785	408	631	107	627	739	805	694	662	178	482	307	239	240	241	332	182	847	88	376	542	346	429	622	448	848	817	565	497	564	246	715	328	490	128	532	251	327	486	240	132	185	157	361	261	381	380	362	554	262	480	689	231	743	574	799	600	574	223	169	236	618	542	760	401	529	774	782	472	408	615	183	136	499	363	176	256	370	274	475	114	289	281	122	78	77	313	211	702	241	241	497	118	174	56	322	124	518	421	67	217	352
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Alphaproteobacteria;order__Dongiales	0	0	4	4	8	14	3	1	4	4	0	9	36	11	2	5	1	6	19	3	25	11	2	16	14	4	9	1	1	1	4	1	5	3	7	0	0	1	3	14	3	4	10	3	10	4	23	0	4	5	6	1	1	5	0	1	0	0	0	0	6	1	0	4	0	0	10	1	0	0	0	0	2	0	11	0	5	25	16	10	6	1	6	6	2	10	2	3	0	1	0	1	13	19	2	1	2	0	0	0	0	1	0	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Alphaproteobacteria;order__Defluviicoccales	0	0	4	0	2	2	0	6	1	1	0	5	5	1	0	3	4	1	2	1	2	1	7	3	0	11	1	1	1	0	3	1	0	0	1	0	0	0	0	2	3	0	0	0	0	8	5	0	5	0	0	0	0	1	0	1	0	4	3	0	1	0	0	0	0	0	3	0	0	2	7	1	3	0	0	0	1	0	0	6	10	8	6	3	6	4	0	3	9	8	8	6	5	9	3	1	6	3	0	1	0	0	0	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Alphaproteobacteria;order__Caulobacterales	40	86	80	51	80	41	54	103	160	100	90	91	98	51	113	187	55	49	33	62	33	73	29	32	42	45	71	112	143	91	65	142	47	47	105	29	25	116	66	103	100	69	28	48	48	21	28	38	28	64	39	32	59	63	130	27	88	78	73	126	11	3	11	100	187	12	84	79	79	66	33	17	23	13	26	57	35	67	50	53	35	37	57	46	74	76	47	22	25	67	50	80	132	210	54	62	26	22	23	19	80	34	92	102
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Alphaproteobacteria;order__Caedibacterales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Alphaproteobacteria;order__Azospirillales	15	12	16	4	17	57	6	11	26	11	8	13	5	8	4	14	11	8	4	4	7	2	4	19	22	11	12	8	16	15	14	17	0	6	4	2	2	29	12	2	11	2	1	0	3	17	27	8	25	0	4	2	7	9	22	3	5	4	6	17	0	0	0	19	13	0	11	9	8	8	3	0	1	0	18	9	8	17	11	7	20	20	97	21	81	151	78	12	6	6	9	45	31	39	35	34	24	9	1	4	8	5	10	9
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Alphaproteobacteria;order__AlphaproteobacteriaIncertaeSedis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	4	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Alphaproteobacteria;order__Acetobacterales	196	94	82	37	266	55	33	88	294	410	126	487	95	101	217	258	209	123	97	226	46	176	107	56	91	144	234	422	435	425	198	464	187	68	127	57	35	439	98	235	286	82	87	129	57	70	102	109	90	86	114	40	119	65	796	105	152	180	343	450	22	15	7	416	511	58	155	327	164	102	40	57	60	3	44	924	236	97	250	205	207	417	428	474	379	305	379	220	307	479	655	781	429	1111	223	162	171	451	37	26	93	66	65	111
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Alphaproteobacteria;order__AT-s3-44	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Planctomycetota;class__vadinHA49;order__unknown	1	0	0	4	1	8	4	2	3	18	1	1	10	5	1	6	1	0	3	2	4	1	3	2	1	2	1	0	4	1	4	2	2	1	1	0	0	0	3	2	1	4	1	0	2	1	2	2	1	2	3	3	0	5	2	3	4	5	4	0	3	3	3	4	2	1	3	0	4	0	0	0	0	2	2	0	8	6	3	11	7	3	5	2	5	1	0	2	4	6	7	14	7	9	3	3	0	0	5	0	1	1	5	1
root__Root;domain__Bacteria;phylum__Planctomycetota;class__SPG12-343-353-B69;order__unknown	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Planctomycetota;class__Planctomycetes;order__uncultured	2	0	0	1	3	7	0	0	6	1	0	5	0	0	0	1	0	2	0	0	3	2	0	3	1	0	1	0	0	0	2	0	0	0	1	0	1	0	2	0	1	2	0	0	0	1	3	3	3	1	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	3	1	4	0	1	1	3	5	3	5	3	3	0	1	3	4	1	1	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Planctomycetota;class__Planctomycetes;order__Planctomycetales	5	14	25	19	17	18	15	26	35	5	16	15	12	21	7	24	7	10	7	20	18	28	8	13	7	10	15	12	16	15	9	10	25	16	23	21	10	16	20	18	16	14	19	21	13	11	4	7	7	20	25	17	11	27	4	7	11	16	4	9	17	5	17	8	6	8	15	6	11	11	7	4	21	18	23	0	20	7	7	8	6	1	12	9	11	58	21	11	2	13	4	23	20	14	85	33	10	0	19	6	11	8	17	20
root__Root;domain__Bacteria;phylum__Planctomycetota;class__Planctomycetes;order__Pirellulales	10	9	26	47	61	53	20	32	56	11	15	49	45	71	23	55	29	59	56	37	111	70	30	54	41	32	42	11	28	17	48	25	72	29	69	41	66	13	82	47	56	77	58	79	64	28	39	27	46	44	41	48	21	25	8	8	8	13	9	11	75	72	56	17	8	25	50	50	30	18	4	1	39	66	79	3	22	44	43	45	57	11	24	16	36	92	36	10	6	3	7	21	82	58	125	36	10	4	24	1	2	17	8	32
root__Root;domain__Bacteria;phylum__Planctomycetota;class__Planctomycetes;order__Isosphaerales	56	107	179	96	197	72	88	151	313	203	139	392	190	171	134	131	94	187	178	361	115	170	185	132	158	289	233	608	622	453	211	640	204	215	175	176	54	491	150	219	342	172	143	161	140	196	130	161	149	152	210	117	244	162	655	338	460	572	561	514	100	87	56	538	563	126	249	163	253	225	183	131	132	79	63	211	217	179	201	221	234	306	357	459	392	324	306	183	192	211	492	259	371	554	176	215	169	218	63	327	94	143	143	153
root__Root;domain__Bacteria;phylum__Planctomycetota;class__Planctomycetes;order__Gemmatales	40	97	265	209	427	117	273	283	666	117	73	106	69	129	400	55	161	170	198	309	154	176	234	193	219	307	186	289	401	258	190	267	164	285	140	236	165	298	233	134	179	108	187	157	132	256	205	240	237	160	226	168	191	183	156	288	178	271	257	165	135	129	112	213	245	136	177	71	282	249	173	112	114	94	114	52	147	204	155	178	190	216	131	153	123	111	116	177	327	206	353	124	205	284	139	306	101	230	76	328	130	143	65	120
root__Root;domain__Bacteria;phylum__Planctomycetota;class__Pla4lineage;order__unknown	0	3	5	18	6	10	13	12	9	0	0	1	3	2	16	4	9	2	2	1	4	6	8	13	6	4	0	0	1	0	3	0	0	0	4	0	4	2	3	0	0	0	1	1	2	1	3	1	3	1	2	1	4	0	0	8	0	0	1	1	4	3	1	0	0	4	0	0	7	2	0	0	2	3	0	0	0	1	1	4	2	1	0	0	0	0	0	0	1	0	3	0	4	1	3	5	0	0	6	4	0	1	0	1
root__Root;domain__Bacteria;phylum__Planctomycetota;class__Pla3lineage;order__unknown	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Planctomycetota;class__Phycisphaerae;order__mle1-8	0	0	0	1	3	0	0	0	0	0	0	0	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Planctomycetota;class__Phycisphaerae;order__Tepidisphaerales	64	25	26	40	110	176	29	38	97	180	13	100	67	76	25	62	33	72	86	68	76	66	60	74	75	69	84	36	42	49	58	55	43	24	39	19	25	43	49	28	48	41	43	34	32	67	105	66	86	43	44	30	34	60	200	38	50	102	40	27	32	17	15	28	40	5	45	43	37	16	4	10	12	32	48	73	102	109	81	84	78	63	68	60	92	82	98	99	35	114	99	161	148	187	368	319	65	28	37	0	14	19	28	44
root__Root;domain__Bacteria;phylum__Planctomycetota;class__Phycisphaerae;order__S-70	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	1	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
