sampleID	am_environment	ammonium_nitrogen_wt	ammonium_nitrogen_wt_meth	biotic_relationship	boron_hot_cacl2	boron_hot_cacl2_meth	clay	clay_meth	coarse_sand	coarse_sand_meth	collection_date	collection_permit	color	color_meth	conductivity	conductivity_meth	crop_rotation_1yr_since_present	crop_rotation_2yrs_since_present	crop_rotation_3yrs_since_present	crop_rotation_4yrs_since_present	crop_rotation_5yrs_since_present	database_schema_definitions_url	density	density_meth	depth	depth_lower	depth_upper	dtpa_copper	dtpa_copper_meth	dtpa_iron	dtpa_iron_meth	dtpa_manganese	dtpa_manganese_meth	dtpa_zinc	dtpa_zinc_meth	elev	env_broad_scale	env_local_scale	env_medium	exc_aluminium	exc_aluminium_meth	exc_calcium	exc_calcium_meth	exc_magnesium	exc_magnesium_meth	exc_potassium	exc_potassium_meth	exc_sodium	exc_sodium_meth	fine_sand	fine_sand_meth	fire	funding_agency	general_env_feature	geo_loc_name	gravel	gravel_meth	hyperspectral_analysis	hyperspectral_analysis_meth	lat_lon	latitude	local_class	local_class_meth	longitude	microbial_biomass	microbial_biomass_meth	nitrate_nitrogen	nitrate_nitrogen_meth	notes	nucl_acid_ext	organic_carbon	organic_carbon_meth	ph	ph_meth	ph_solid_h2o	ph_solid_h2o_meth	phosphorus_colwell	phosphorus_colwell_meth	potassium_colwell	potassium_colwell_meth	profile_position	samp_collect_device	samp_mat_process	sample_attribution	sample_database_file	sample_metadata_ingest_date	sample_metadata_ingest_file	sample_metadata_update_history	sample_site_location_description	sample_submitter	sample_type	sand	sand_meth	silt	silt_meth	slope_aspect	slope_gradient	source_mat_id	store_cond	sulphur	sulphur_meth	synonyms	texture	texture_meth	total_nitrogen	total_nitrogen_meth	url	utc_date_sampled	utc_time_sampled	vegetation_dom_grasses	vegetation_dom_grasses_meth	vegetation_dom_shrubs	vegetation_dom_shrubs_meth	vegetation_dom_trees	vegetation_dom_trees_meth	vegetation_total_cover	vegetation_type	water_content	water_content_soil_meth	bio12	bio1	et0_v3_yr	ai_v3_yr	AI	percent_duplicates	percent_gc	avg_sequence_length	percent_fails	total_sequences
8495	Soil	1	meth_2.1	Free-living	0.13	meth_2.1	1.98	meth_2.1	72.87	meth_2.1	2013-04-26T00:00:00		BRYW		1.00E-100	meth_2.1						https://github.com/AusMicrobiome/contextualdb_doc/raw/4.2.0/db_schema_definitions/db_schema_definitions.xlsx	NA		0	0.1	0	0.36	meth_2.1	11.76	meth_2.1	7.5	meth_2.1	0.15	meth_2.1	48	1 Conservation and Natural Environments	1.1.3 National park	Soil [ENVO_00001998]	0.135	meth_2.1	1.48	meth_2.1	0.49	meth_2.1	0.12	meth_2.1	0.01	meth_2.1	20.09	meth_2.1			Tropical (wet)	Australia:Northern Territory [GAZ_00002787]	25	meth_2.1	DOI 10.5281/zenodo.6265730	meth_2.26	-12.90283 132.63072	-12.90283	Tenosols	meth_2.27	132.63072	NA		1.00E-10	meth_2.1	geo_loc_name: state/territory values derived from lat_lon using Nominatim	meth_3.1.1	0.83	meth_2.1	5.3	meth_2.1	6.3	meth_2.1	1.00E-10	meth_2.1	58	meth_2.1					AM_db_v4.2_202408091431.db	4/23/21	BASE_NEW_CKAN_Curated_depth_xlsx	All_soil_noAntarctic_Methods_FILLED_UPDATE_xlsx; AM_visNIR_UPDATE_xlsx; Soil_geo_loc_name_UPDATE2_xlsx; SOIL_local_class_meth_UPDATE_xlsx; AM_add_meth_for_ALL_DB_UPDATE_xlsx;	Kakadu NP		Soil	92.96	meth_2.1	5.07	meth_2.1		2	102.100.100/8495	frozen	1.5	meth_2.1		1.5	meth_2.1	NA		https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/8495	4/26/13								NA	Shrubland	2.235658043	meth_2.1	1466	27.8625	2267	6469	0.6469	0.714154305	64	150.6585243	0	17605795
8497	Soil	3	meth_2.1	Free-living	0.19	meth_2.1	13.65	meth_2.1	72.17	meth_2.1	2013-04-18T00:00:00		BROR		0.013	meth_2.1						https://github.com/AusMicrobiome/contextualdb_doc/raw/4.2.0/db_schema_definitions/db_schema_definitions.xlsx	NA		0	0.1	0	0.26	meth_2.1	45.43	meth_2.1	2.56	meth_2.1	0.25	meth_2.1	245	1 Conservation and Natural Environments	1.1.3 National park	Soil [ENVO_00001998]	0.952	meth_2.1	0.22	meth_2.1	0.31	meth_2.1	0.09	meth_2.1	0.02	meth_2.1	11.25	meth_2.1			Tropical (wet)	Australia:Northern Territory [GAZ_00002787]	5	meth_2.1	DOI 10.5281/zenodo.6265730	meth_2.26	-13.553881 132.27107	-13.553881	Rudosol	meth_2.27	132.27107	NA		1.00E-10	meth_2.1	geo_loc_name: state/territory values derived from lat_lon using Nominatim	meth_3.1.1	1.28	meth_2.1	4.4	meth_2.1	5.4	meth_2.1	1.00E-10	meth_2.1	44	meth_2.1					AM_db_v4.2_202408091431.db	4/23/21	BASE_NEW_CKAN_Curated_depth_xlsx	soil_types_20210420_xlsx; All_soil_noAntarctic_Methods_FILLED_UPDATE_xlsx; AM_visNIR_UPDATE_xlsx; Soil_geo_loc_name_UPDATE2_xlsx; SOIL_local_class_meth_UPDATE_xlsx; AM_add_meth_for_ALL_DB_UPDATE_xlsx; Lat_lon_reduce_sig_fig_curation_round_6dec_UPDATE_xlsx;	Kakadu NP		Soil	83.42	meth_2.1	2.93	meth_2.1		3	102.100.100/8497	frozen	2.2	meth_2.1		2	meth_2.1	NA		https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/8497	4/18/13								NA	Shrubland	3.273099216	meth_2.1	1443	26.87167	2281	6378	0.6378	0.587930081	63	150.73228	0	12286965
8507	Soil	2	meth_2.1	Free-living	1.00E-100	meth_2.1	5.93	meth_2.1	59.23	meth_2.1	2013-04-16T00:00:00		LTBR		1.00E-100	meth_2.1						https://github.com/AusMicrobiome/contextualdb_doc/raw/4.2.0/db_schema_definitions/db_schema_definitions.xlsx	NA		0	0.1	0	0.31	meth_2.1	18.13	meth_2.1	4.54	meth_2.1	0.57	meth_2.1	81	1 Conservation and Natural Environments	1.1.3 National park	Soil [ENVO_00001998]	0.357	meth_2.1	0.89	meth_2.1	0.34	meth_2.1	0.19	meth_2.1	0.02	meth_2.1	27.86	meth_2.1			Tropical (wet)	Australia:Northern Territory [GAZ_00002787]	35	meth_2.1	DOI 10.5281/zenodo.6265730	meth_2.26	-13.516466 132.458238	-13.516466	Rudosol	meth_2.27	132.458238	NA		1.00E-10	meth_2.1	geo_loc_name: state/territory values derived from lat_lon using Nominatim	meth_3.1.1	0.86	meth_2.1	4.7	meth_2.1	5.7	meth_2.1	2	meth_2.1	100	meth_2.1					AM_db_v4.2_202408091431.db	4/23/21	BASE_NEW_CKAN_Curated_depth_xlsx	soil_types_20210420_xlsx; All_soil_noAntarctic_Methods_FILLED_UPDATE_xlsx; AM_visNIR_UPDATE_xlsx; Soil_geo_loc_name_UPDATE2_xlsx; SOIL_local_class_meth_UPDATE_xlsx; AM_add_meth_for_ALL_DB_UPDATE_xlsx; Lat_lon_reduce_sig_fig_curation_round_6dec_UPDATE_xlsx;	Kakadu NP		Soil	87.09	meth_2.1	6.98	meth_2.1		5	102.100.100/8507	frozen	1.7	meth_2.1		1.5	meth_2.1	NA		https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/8507	4/16/13								NA	Grassland	7.211619659	meth_2.1	1382	27.101	2297	5687	0.5687	0.435948558	63	149.7591566	9.090909091	16420290
8509	Soil	4	meth_2.1	Free-living	0.24	meth_2.1	20.87	meth_2.1	51.49	meth_2.1	2013-04-16T00:00:00		GR		0.017	meth_2.1						https://github.com/AusMicrobiome/contextualdb_doc/raw/4.2.0/db_schema_definitions/db_schema_definitions.xlsx	NA		0	0.1	0	0.52	meth_2.1	130.17	meth_2.1	6.18	meth_2.1	0.95	meth_2.1	97	1 Conservation and Natural Environments	1.1.3 National park	Soil [ENVO_00001998]	1.74	meth_2.1	1.58	meth_2.1	1.34	meth_2.1	0.29	meth_2.1	0.04	meth_2.1	15.05	meth_2.1			Tropical (wet)	Australia:Northern Territory [GAZ_00002787]	55	meth_2.1	DOI 10.5281/zenodo.6265730	meth_2.26	-13.521618 132.453114	-13.521618	Rudosol	meth_2.27	132.453114	NA		1.00E-10	meth_2.1	geo_loc_name: state/territory values derived from lat_lon using Nominatim	meth_3.1.1	2.61	meth_2.1	4.2	meth_2.1	5.2	meth_2.1	13	meth_2.1	226	meth_2.1					AM_db_v4.2_202408091431.db	4/23/21	BASE_NEW_CKAN_Curated_depth_xlsx	soil_types_20210420_xlsx; All_soil_noAntarctic_Methods_FILLED_UPDATE_xlsx; AM_visNIR_UPDATE_xlsx; Soil_geo_loc_name_UPDATE2_xlsx; SOIL_local_class_meth_UPDATE_xlsx; AM_add_meth_for_ALL_DB_UPDATE_xlsx; Lat_lon_reduce_sig_fig_curation_round_6dec_UPDATE_xlsx;	Kakadu NP		Soil	66.54	meth_2.1	12.59	meth_2.1		20	102.100.100/8509	frozen	2.7	meth_2.1		1.5	meth_2.1	NA		https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/8509	4/16/13								NA	Shrubland	6.403858949	meth_2.1	1382	27.101	2299	5736	0.5736	2.705945792	59	149.7826503	0	15657753
8511	Soil	3	meth_2.1	Free-living	0.22	meth_2.1	10.06	meth_2.1	72.93	meth_2.1	2013-04-16T00:00:00		GRBR		0.016	meth_2.1						https://github.com/AusMicrobiome/contextualdb_doc/raw/4.2.0/db_schema_definitions/db_schema_definitions.xlsx	NA		0	0.1	0	0.31	meth_2.1	35.92	meth_2.1	16.8	meth_2.1	0.52	meth_2.1	92	1 Conservation and Natural Environments	1.1.3 National park	Soil [ENVO_00001998]	0.694	meth_2.1	2.09	meth_2.1	1.17	meth_2.1	0.2	meth_2.1	0.02	meth_2.1	14.98	meth_2.1			Tropical (wet)	Australia:Northern Territory [GAZ_00002787]	0	meth_2.1	DOI 10.5281/zenodo.6265730	meth_2.26	-13.518304 132.445246	-13.518304	Rudosol	meth_2.27	132.445246	NA		1.00E-10	meth_2.1	geo_loc_name: state/territory values derived from lat_lon using Nominatim	meth_3.1.1	2	meth_2.1	4.6	meth_2.1	5.6	meth_2.1	4	meth_2.1	115	meth_2.1					AM_db_v4.2_202408091431.db	4/23/21	BASE_NEW_CKAN_Curated_depth_xlsx	soil_types_20210420_xlsx; All_soil_noAntarctic_Methods_FILLED_UPDATE_xlsx; AM_visNIR_UPDATE_xlsx; Soil_geo_loc_name_UPDATE2_xlsx; SOIL_local_class_meth_UPDATE_xlsx; AM_add_meth_for_ALL_DB_UPDATE_xlsx; Lat_lon_reduce_sig_fig_curation_round_6dec_UPDATE_xlsx;	Kakadu NP		Soil	87.91	meth_2.1	2.03	meth_2.1		25	102.100.100/8511	frozen	2.1	meth_2.1		1.5	meth_2.1	NA		https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/8511	4/16/13								NA	Woodland	5.773157602	meth_2.1	1382	27.101	2294	5965	0.5965	0.309988216	63	149.7020042	0	16776907
8513	Soil	9	meth_2.1	Free-living	0.26	meth_2.1	42.22	meth_2.1	3.23	meth_2.1	2013-04-17T00:00:00		GR		0.024	meth_2.1						https://github.com/AusMicrobiome/contextualdb_doc/raw/4.2.0/db_schema_definitions/db_schema_definitions.xlsx	NA		0	0.1	0	2.26	meth_2.1	178.74	meth_2.1	67.33	meth_2.1	2.59	meth_2.1	49	1 Conservation and Natural Environments	1.1.3 National park	Soil [ENVO_00001998]	1.842	meth_2.1	5.98	meth_2.1	2.68	meth_2.1	0.3	meth_2.1	0.08	meth_2.1	14.34	meth_2.1			Tropical (wet)	Australia:Northern Territory [GAZ_00002787]	0	meth_2.1	DOI 10.5281/zenodo.6265730	meth_2.26	-13.296442 132.336477	-13.296442	Tenosols	meth_2.27	132.336477	NA		5	meth_2.1	geo_loc_name: state/territory values derived from lat_lon using Nominatim	meth_3.1.1	3.15	meth_2.1	4.4	meth_2.1	5.4	meth_2.1	16	meth_2.1	145	meth_2.1					AM_db_v4.2_202408091431.db	4/23/21	BASE_NEW_CKAN_Curated_depth_xlsx	All_soil_noAntarctic_Methods_FILLED_UPDATE_xlsx; AM_visNIR_UPDATE_xlsx; Soil_geo_loc_name_UPDATE2_xlsx; SOIL_local_class_meth_UPDATE_xlsx; AM_add_meth_for_ALL_DB_UPDATE_xlsx; Lat_lon_reduce_sig_fig_curation_round_6dec_UPDATE_xlsx;	Kakadu NP		Soil	17.57	meth_2.1	40.21	meth_2.1		5	102.100.100/8513	frozen	3.9	meth_2.1		2.5	meth_2.1	NA		https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/8513	4/17/13								NA	Woodland	24.25808922	meth_2.1	1322	27.64783	2281	5749	0.5749	0.381837546	63	150.7919969	0	13151255
8515	Soil	3	meth_2.1	Free-living	0.14	meth_2.1	11.16	meth_2.1	60.82	meth_2.1	2013-04-22T00:00:00		LTBR		1.00E-100	meth_2.1						https://github.com/AusMicrobiome/contextualdb_doc/raw/4.2.0/db_schema_definitions/db_schema_definitions.xlsx	NA		0	0.1	0	0.4	meth_2.1	30.38	meth_2.1	1.97	meth_2.1	0.2	meth_2.1	40	1 Conservation and Natural Environments	1.1.3 National park	Soil [ENVO_00001998]	0.693	meth_2.1	0.21	meth_2.1	0.2	meth_2.1	0.12	meth_2.1	0.02	meth_2.1	23.95	meth_2.1			Tropical (wet)	Australia:Northern Territory [GAZ_00002787]	65	meth_2.1	DOI 10.5281/zenodo.6265730	meth_2.26	-12.82329 132.79813	-12.82329	Tenosols	meth_2.27	132.79813	NA		1.00E-10	meth_2.1	geo_loc_name: state/territory values derived from lat_lon using Nominatim	meth_3.1.1	1.54	meth_2.1	4.7	meth_2.1	5.7	meth_2.1	3	meth_2.1	50	meth_2.1					AM_db_v4.2_202408091431.db	4/23/21	BASE_NEW_CKAN_Curated_depth_xlsx	All_soil_noAntarctic_Methods_FILLED_UPDATE_xlsx; AM_visNIR_UPDATE_xlsx; Soil_geo_loc_name_UPDATE2_xlsx; SOIL_local_class_meth_UPDATE_xlsx; AM_add_meth_for_ALL_DB_UPDATE_xlsx;	Kakadu NP		Soil	84.76	meth_2.1	4.08	meth_2.1		2	102.100.100/8515	frozen	1.8	meth_2.1		2.5	meth_2.1	NA		https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/8515	4/22/13								NA	Shrubland	3.805321936	meth_2.1	1463	27.927	2267	6477	0.6477	0.39315451	63	149.671761	0	15227517
8517	Soil	4	meth_2.1	Free-living	0.16	meth_2.1	14.01	meth_2.1	72.88	meth_2.1	2013-04-22T00:00:00		DKGR		0.016	meth_2.1						https://github.com/AusMicrobiome/contextualdb_doc/raw/4.2.0/db_schema_definitions/db_schema_definitions.xlsx	NA		0	0.1	0	0.21	meth_2.1	86.73	meth_2.1	3.97	meth_2.1	0.81	meth_2.1	37	1 Conservation and Natural Environments	1.1.3 National park	Soil [ENVO_00001998]	2.167	meth_2.1	0.46	meth_2.1	0.12	meth_2.1	0.09	meth_2.1	0.02	meth_2.1	13.1	meth_2.1			Tropical (wet)	Australia:Northern Territory [GAZ_00002787]	25	meth_2.1	DOI 10.5281/zenodo.6265730	meth_2.26	-12.8649 132.78996	-12.8649	Hydrosols	meth_2.27	132.78996	NA		1	meth_2.1	geo_loc_name: state/territory values derived from lat_lon using Nominatim	meth_3.1.1	3.14	meth_2.1	3.9	meth_2.1	4.8	meth_2.1	7	meth_2.1	40	meth_2.1					AM_db_v4.2_202408091431.db	4/23/21	BASE_NEW_CKAN_Curated_depth_xlsx	All_soil_noAntarctic_Methods_FILLED_UPDATE_xlsx; AM_visNIR_UPDATE_xlsx; Soil_geo_loc_name_UPDATE2_xlsx; SOIL_local_class_meth_UPDATE_xlsx; AM_add_meth_for_ALL_DB_UPDATE_xlsx;	Kakadu NP		Soil	85.99	meth_2.1	1.00E-10	meth_2.1		2	102.100.100/8517	frozen	2.9	meth_2.1		1.5	meth_2.1	NA		https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/8517	4/22/13								NA	Shrubland	3.883792049	meth_2.1	1446	27.861	2257	6430	0.643	0.994160796	64	149.7558843	0	16636859
8519	Soil	3	meth_2.1	Free-living	0.1	meth_2.1	6.87	meth_2.1	78.56	meth_2.1	2013-04-23T00:00:00		BROR		0.01	meth_2.1						https://github.com/AusMicrobiome/contextualdb_doc/raw/4.2.0/db_schema_definitions/db_schema_definitions.xlsx	NA		0	0.1	0	0.34	meth_2.1	23.54	meth_2.1	1.44	meth_2.1	0.16	meth_2.1	34	1 Conservation and Natural Environments	1.1.3 National park	Soil [ENVO_00001998]	0.516	meth_2.1	0.35	meth_2.1	0.36	meth_2.1	0.11	meth_2.1	0.01	meth_2.1	12.6	meth_2.1			Tropical (wet)	Australia:Northern Territory [GAZ_00002787]	0	meth_2.1	DOI 10.5281/zenodo.6265730	meth_2.26	-12.86537 132.81905	-12.86537	Tenosols	meth_2.27	132.81905	NA		1.00E-10	meth_2.1	geo_loc_name: state/territory values derived from lat_lon using Nominatim	meth_3.1.1	0.88	meth_2.1	4.9	meth_2.1	5.9	meth_2.1	2	meth_2.1	50	meth_2.1					AM_db_v4.2_202408091431.db	4/23/21	BASE_NEW_CKAN_Curated_depth_xlsx	All_soil_noAntarctic_Methods_FILLED_UPDATE_xlsx; AM_visNIR_UPDATE_xlsx; Soil_geo_loc_name_UPDATE2_xlsx; SOIL_local_class_meth_UPDATE_xlsx; AM_add_meth_for_ALL_DB_UPDATE_xlsx;	Kakadu NP		Soil	91.16	meth_2.1	1.98	meth_2.1		7	102.100.100/8519	frozen	1.6	meth_2.1		1.5	meth_2.1	NA		https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/8519	4/23/13								NA	Shrubland	2.266009852	meth_2.1	1458	27.80667	2252	6517	0.6517	0.653925243	62	149.777816	9.090909091	15371695
8521	Soil	2	meth_2.1	Free-living	0.13	meth_2.1	9.86	meth_2.1	66.14	meth_2.1	2013-04-23T00:00:00		GRYW		0.011	meth_2.1						https://github.com/AusMicrobiome/contextualdb_doc/raw/4.2.0/db_schema_definitions/db_schema_definitions.xlsx	NA		0	0.1	0	0.53	meth_2.1	24.98	meth_2.1	11.33	meth_2.1	0.32	meth_2.1	51	1 Conservation and Natural Environments	1.1.3 National park	Soil [ENVO_00001998]	0.319	meth_2.1	1.08	meth_2.1	0.55	meth_2.1	0.11	meth_2.1	0.02	meth_2.1	22.01	meth_2.1			Tropical (wet)	Australia:Northern Territory [GAZ_00002787]	60	meth_2.1	DOI 10.5281/zenodo.6265730	meth_2.26	-12.67631 132.81381	-12.67631	Tenosols	meth_2.27	132.81381	NA		1.00E-10	meth_2.1	geo_loc_name: state/territory values derived from lat_lon using Nominatim	meth_3.1.1	1.31	meth_2.1	5	meth_2.1	6	meth_2.1	1.00E-10	meth_2.1	54	meth_2.1					AM_db_v4.2_202408091431.db	4/23/21	BASE_NEW_CKAN_Curated_depth_xlsx	All_soil_noAntarctic_Methods_FILLED_UPDATE_xlsx; AM_visNIR_UPDATE_xlsx; Soil_geo_loc_name_UPDATE2_xlsx; SOIL_local_class_meth_UPDATE_xlsx; AM_add_meth_for_ALL_DB_UPDATE_xlsx;	Kakadu NP		Soil	88.15	meth_2.1	1.99	meth_2.1		2	102.100.100/8521	frozen	1.9	meth_2.1		1.5	meth_2.1	NA		https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/8521	4/23/13								NA	Shrubland	2.724757953	meth_2.1	1512	28.0745	2248	6749	0.6749	0.749468056	65	149.6282902	9.090909091	17308969
8523	Soil	1	meth_2.1	Free-living	0.15	meth_2.1	13.55	meth_2.1	61.84	meth_2.1	2013-04-23T00:00:00		BR		1.00E-100	meth_2.1						https://github.com/AusMicrobiome/contextualdb_doc/raw/4.2.0/db_schema_definitions/db_schema_definitions.xlsx	NA		0	0.1	0	0.5	meth_2.1	8.76	meth_2.1	8.04	meth_2.1	0.04	meth_2.1	52	1 Conservation and Natural Environments	1.1.3 National park	Soil [ENVO_00001998]	0.186	meth_2.1	1.63	meth_2.1	0.55	meth_2.1	0.12	meth_2.1	0.02	meth_2.1	22.66	meth_2.1			Tropical (wet)	Australia:Northern Territory [GAZ_00002787]	60	meth_2.1	DOI 10.5281/zenodo.6265730	meth_2.26	-12.70607 132.84315	-12.70607	Tenosols	meth_2.27	132.84315	NA		1.00E-10	meth_2.1	geo_loc_name: state/territory values derived from lat_lon using Nominatim	meth_3.1.1	0.95	meth_2.1	5.3	meth_2.1	6.3	meth_2.1	1.00E-10	meth_2.1	48	meth_2.1					AM_db_v4.2_202408091431.db	4/23/21	BASE_NEW_CKAN_Curated_depth_xlsx	All_soil_noAntarctic_Methods_FILLED_UPDATE_xlsx; AM_visNIR_UPDATE_xlsx; Soil_geo_loc_name_UPDATE2_xlsx; SOIL_local_class_meth_UPDATE_xlsx; AM_add_meth_for_ALL_DB_UPDATE_xlsx;	Kakadu NP		Soil	84.5	meth_2.1	1.95	meth_2.1		2	102.100.100/8523	frozen	2.2	meth_2.1		1.5	meth_2.1	NA		https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/8523	4/23/13								NA	Shrubland	3.005464481	meth_2.1	1500	28.04983	2255	6629	0.6629	0.47190008	64	150.6999813	0	11342324
8525	Soil	2	meth_2.1	Free-living	0.12	meth_2.1	11.44	meth_2.1	79.91	meth_2.1	2013-04-24T00:00:00		GRBR		0.013	meth_2.1						https://github.com/AusMicrobiome/contextualdb_doc/raw/4.2.0/db_schema_definitions/db_schema_definitions.xlsx	NA		0	0.1	0	0.21	meth_2.1	31.94	meth_2.1	1.56	meth_2.1	0.21	meth_2.1	32	1 Conservation and Natural Environments	1.1.3 National park	Soil [ENVO_00001998]	0.82	meth_2.1	0.38	meth_2.1	0.41	meth_2.1	0.08	meth_2.1	0.02	meth_2.1	8.65	meth_2.1			Tropical (wet)	Australia:Northern Territory [GAZ_00002787]	0	meth_2.1	DOI 10.5281/zenodo.6265730	meth_2.26	-12.430474 132.948521	-12.430474	Hydrosols	meth_2.27	132.948521	NA		1.00E-10	meth_2.1	geo_loc_name: state/territory values derived from lat_lon using Nominatim	meth_3.1.1	1.23	meth_2.1	4.6	meth_2.1	5.6	meth_2.1	3	meth_2.1	29	meth_2.1					AM_db_v4.2_202408091431.db	4/23/21	BASE_NEW_CKAN_Curated_depth_xlsx	All_soil_noAntarctic_Methods_FILLED_UPDATE_xlsx; AM_visNIR_UPDATE_xlsx; Soil_geo_loc_name_UPDATE2_xlsx; SOIL_local_class_meth_UPDATE_xlsx; AM_add_meth_for_ALL_DB_UPDATE_xlsx; Lat_lon_reduce_sig_fig_curation_round_6dec_UPDATE_xlsx;	Kakadu NP		Soil	88.56	meth_2.1	1.00E-10	meth_2.1		2	102.100.100/8525	frozen	1.7	meth_2.1		1	meth_2.1	NA		https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/8525	4/24/13								NA	Woodland	4.038430223	meth_2.1	1529	27.94283	2239	6835	0.6835	0.492237082	61	150.7956466	0	12401784
8527	Soil	2	meth_2.1	Free-living	0.12	meth_2.1	7.57	meth_2.1	88.21	meth_2.1	2013-04-24T00:00:00		GR		1.00E-100	meth_2.1						https://github.com/AusMicrobiome/contextualdb_doc/raw/4.2.0/db_schema_definitions/db_schema_definitions.xlsx	NA		0	0.1	0	0.22	meth_2.1	33.69	meth_2.1	1.88	meth_2.1	0.2	meth_2.1	24	1 Conservation and Natural Environments	1.1.3 National park	Soil [ENVO_00001998]	0.735	meth_2.1	0.38	meth_2.1	0.22	meth_2.1	0.08	meth_2.1	0.02	meth_2.1	2.3	meth_2.1			Tropical (wet)	Australia:Northern Territory [GAZ_00002787]	0	meth_2.1	DOI 10.5281/zenodo.6265730	meth_2.26	-12.43375 132.941958	-12.43375	Hydrosols	meth_2.27	132.941958	NA		1.00E-10	meth_2.1	geo_loc_name: state/territory values derived from lat_lon using Nominatim	meth_3.1.1	1.18	meth_2.1	4.2	meth_2.1	5.2	meth_2.1	5	meth_2.1	40	meth_2.1					AM_db_v4.2_202408091431.db	4/23/21	BASE_NEW_CKAN_Curated_depth_xlsx	All_soil_noAntarctic_Methods_FILLED_UPDATE_xlsx; AM_visNIR_UPDATE_xlsx; Soil_geo_loc_name_UPDATE2_xlsx; SOIL_local_class_meth_UPDATE_xlsx; AM_add_meth_for_ALL_DB_UPDATE_xlsx; Lat_lon_reduce_sig_fig_curation_round_6dec_UPDATE_xlsx;	Kakadu NP		Soil	90.51	meth_2.1	1.92	meth_2.1		2	102.100.100/8527	frozen	2.1	meth_2.1		1	meth_2.1	NA		https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/8527	4/24/13								NA	Shrubland	1.520397411	meth_2.1	1529	27.94283	2241	6820	0.682	0.564264531	61	150.7331166	0	12076365
8529	Soil	7	meth_2.1	Free-living	0.53	meth_2.1	19.77	meth_2.1	54.45	meth_2.1	2013-04-24T00:00:00		DKBR		0.037	meth_2.1						https://github.com/AusMicrobiome/contextualdb_doc/raw/4.2.0/db_schema_definitions/db_schema_definitions.xlsx	NA		0	0.1	0	0.74	meth_2.1	53.3	meth_2.1	13.87	meth_2.1	2.54	meth_2.1	26	1 Conservation and Natural Environments	1.1.3 National park	Soil [ENVO_00001998]	0.074	meth_2.1	10.9	meth_2.1	2.49	meth_2.1	0.4	meth_2.1	0.02	meth_2.1	19.82	meth_2.1			Tropical (wet)	Australia:Northern Territory [GAZ_00002787]	0	meth_2.1	DOI 10.5281/zenodo.6265730	meth_2.26	-12.67332 132.48192	-12.67332	Tenosols	meth_2.27	132.48192	NA		5	meth_2.1	geo_loc_name: state/territory values derived from lat_lon using Nominatim	meth_3.1.1	2.58	meth_2.1	5.9	meth_2.1	6.8	meth_2.1	12	meth_2.1	190	meth_2.1					AM_db_v4.2_202408091431.db	4/23/21	BASE_NEW_CKAN_Curated_depth_xlsx	All_soil_noAntarctic_Methods_FILLED_UPDATE_xlsx; AM_visNIR_UPDATE_xlsx; Soil_geo_loc_name_UPDATE2_xlsx; SOIL_local_class_meth_UPDATE_xlsx; AM_add_meth_for_ALL_DB_UPDATE_xlsx;	Kakadu NP		Soil	74.27	meth_2.1	5.96	meth_2.1		1	102.100.100/8529	frozen	2.9	meth_2.1		1.5	meth_2.1	NA		https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/8529	4/24/13								NA	Woodland	7.871608712	meth_2.1	1546	27.4915	2240	6927	0.6927	0.565006281	63	150.7465274	0	16737001
