sample_id,am_environment,ammonium_nitrogen_wt,ammonium_nitrogen_wt_meth,biotic_relationship,boron_hot_cacl2,boron_hot_cacl2_meth,clay,clay_meth,coarse_sand,coarse_sand_meth,collection_date,collection_permit,color,color_meth,conductivity,conductivity_meth,crop_rotation_1yr_since_present,crop_rotation_2yrs_since_present,crop_rotation_3yrs_since_present,crop_rotation_4yrs_since_present,crop_rotation_5yrs_since_present,database_schema_definitions_url,density,density_meth,depth,depth_lower,depth_upper,dtpa_copper,dtpa_copper_meth,dtpa_iron,dtpa_iron_meth,dtpa_manganese,dtpa_manganese_meth,dtpa_zinc,dtpa_zinc_meth,elev,env_broad_scale,env_local_scale,env_medium,exc_aluminium,exc_aluminium_meth,exc_calcium,exc_calcium_meth,exc_magnesium,exc_magnesium_meth,exc_potassium,exc_potassium_meth,exc_sodium,exc_sodium_meth,fine_sand,fine_sand_meth,fire,funding_agency,general_env_feature,geo_loc_name,gravel,gravel_meth,hyperspectral_analysis,hyperspectral_analysis_meth,lat_lon,latitude,local_class,local_class_meth,longitude,microbial_biomass,microbial_biomass_meth,nitrate_nitrogen,nitrate_nitrogen_meth,notes,nucl_acid_ext,organic_carbon,organic_carbon_meth,ph,ph_meth,ph_solid_h2o,ph_solid_h2o_meth,phosphorus_colwell,phosphorus_colwell_meth,potassium_colwell,potassium_colwell_meth,profile_position,samp_collect_device,samp_mat_process,sample_attribution,sample_database_file,sample_metadata_ingest_date,sample_metadata_ingest_file,sample_metadata_update_history,sample_site_location_description,sample_submitter,sample_type,sand,sand_meth,silt,silt_meth,slope_aspect,slope_gradient,source_mat_id,store_cond,sulphur,sulphur_meth,synonyms,texture,texture_meth,total_nitrogen,total_nitrogen_meth,url,utc_date_sampled,utc_time_sampled,vegetation_dom_grasses,vegetation_dom_grasses_meth,vegetation_dom_shrubs,vegetation_dom_shrubs_meth,vegetation_dom_trees,vegetation_dom_trees_meth,vegetation_total_cover,vegetation_type,water_content,water_content_soil_meth
102.100.100/8090,Soil,2,meth_2.1,Free-living,0.24,meth_2.1,3.91,meth_2.1,91.13,meth_2.1,2013-08-07T00:00:00,,BRGR,,0.026,meth_2.1,,,,,,https://github.com/AusMicrobiome/contextualdb_doc/raw/4.2.0/db_schema_definitions/db_schema_definitions.xlsx,,,0,0.1,0,0.21,meth_2.1,17.95,meth_2.1,1.06,meth_2.1,0.31,meth_2.1,25,1 Conservation and Natural Environments,1.1.3 National park,Soil [ENVO_00001998],0.087,meth_2.1,3.34,meth_2.1,0.52,meth_2.1,0.12,meth_2.1,0.08,meth_2.1,2.97,meth_2.1,,,Temperate,Australia:Western Australia [GAZ_00002789],0,meth_2.1,DOI 10.5281/zenodo.6265730,meth_2.26,-30.0489 115.0423,-30.0489,Rudosol,meth_2.27,115.0423,,,2,meth_2.1,geo_loc_name: state/territory values derived from lat_lon using Nominatim,meth_3.1.1,0.62,meth_2.1,7.1,meth_2.1,8.1,meth_2.1,1.00E-10,meth_2.1,46,meth_2.1,,,,,AM_db_v4.2_202408091431.db,4/23/21,BASE_NEW_CKAN_Curated_depth_xlsx,soil_types_20210420_xlsx; All_soil_noAntarctic_Methods_FILLED_UPDATE_xlsx; AM_visNIR_UPDATE_xlsx; Soil_geo_loc_name_UPDATE2_xlsx; SOIL_local_class_meth_UPDATE_xlsx; AM_add_meth_for_ALL_DB_UPDATE_xlsx;,Mt Lesueur NP,,Soil,94.1,meth_2.1,1.98,meth_2.1,,0,102.100.100/8090,frozen,3.3,meth_2.1,,1.5,meth_2.1,,,https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/8090,8/7/13,,,,,,,,,Heathland,5.154258267,meth_2.1
102.100.100/8108,Soil,1.00E-10,meth_2.1,Free-living,0.13,meth_2.1,3.9,meth_2.1,79.65,meth_2.1,2013-12-04T00:00:00,,GRWH,,0.012,meth_2.1,,,,,,https://github.com/AusMicrobiome/contextualdb_doc/raw/4.2.0/db_schema_definitions/db_schema_definitions.xlsx,,,0,0.1,0,0.17,meth_2.1,9.83,meth_2.1,0.48,meth_2.1,0.59,meth_2.1,308.5,1 Conservation and Natural Environments,1.1.3 National park,Soil [ENVO_00001998],0.041,meth_2.1,1.12,meth_2.1,0.24,meth_2.1,0.05,meth_2.1,0.05,meth_2.1,15.46,meth_2.1,,,Temperate,Australia:Western Australia [GAZ_00002789],0,meth_2.1,DOI 10.5281/zenodo.6265730,meth_2.26,-33.856778 119.161556,-33.856778,Sodosol,meth_2.27,119.161556,,,1.00E-10,meth_2.1,geo_loc_name: state/territory values derived from lat_lon using Nominatim,meth_3.1.1,0.9,meth_2.1,5,meth_2.1,6,meth_2.1,1.00E-10,meth_2.1,19,meth_2.1,,,,,AM_db_v4.2_202408091431.db,4/23/21,BASE_NEW_CKAN_Curated_depth_xlsx,soil_types_20210420_xlsx; All_soil_noAntarctic_Methods_FILLED_UPDATE_xlsx; AM_visNIR_UPDATE_xlsx; Soil_geo_loc_name_UPDATE2_xlsx; SOIL_local_class_meth_UPDATE_xlsx; AM_add_meth_for_ALL_DB_UPDATE_xlsx; Lat_lon_reduce_sig_fig_curation_round_6dec_UPDATE_xlsx;,Fitzgerald River NP,,Soil,95.12,meth_2.1,0.99,meth_2.1,,,102.100.100/8108,frozen,2.1,meth_2.1,,1.5,meth_2.1,,,https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/8108,12/4/13,,,,,,,,,Shrubland,0.545851528,meth_2.1
102.100.100/8114,Soil,1.00E-10,meth_2.1,Free-living,0.21,meth_2.1,5.05,meth_2.1,53.21,meth_2.1,2013-12-05T00:00:00,,GRBR,,0.035,meth_2.1,,,,,,https://github.com/AusMicrobiome/contextualdb_doc/raw/4.2.0/db_schema_definitions/db_schema_definitions.xlsx,,,0,0.1,0,0.11,meth_2.1,31.02,meth_2.1,0.92,meth_2.1,0.18,meth_2.1,82.7,1 Conservation and Natural Environments,1.1.3 National park,Soil [ENVO_00001998],0.019,meth_2.1,1.51,meth_2.1,0.52,meth_2.1,0.14,meth_2.1,0.19,meth_2.1,38.69,meth_2.1,,,Temperate,Australia:Western Australia [GAZ_00002789],0,meth_2.1,DOI 10.5281/zenodo.6265730,meth_2.26,-34.087694 119.406333,-34.087694,Tenosols,meth_2.27,119.406333,,,1.00E-10,meth_2.1,geo_loc_name: state/territory values derived from lat_lon using Nominatim,meth_3.1.1,0.88,meth_2.1,5.2,meth_2.1,6.1,meth_2.1,1.00E-10,meth_2.1,57,meth_2.1,,,,,AM_db_v4.2_202408091431.db,4/23/21,BASE_NEW_CKAN_Curated_depth_xlsx,All_soil_noAntarctic_Methods_FILLED_UPDATE_xlsx; AM_visNIR_UPDATE_xlsx; Soil_geo_loc_name_UPDATE2_xlsx; SOIL_local_class_meth_UPDATE_xlsx; AM_add_meth_for_ALL_DB_UPDATE_xlsx; Lat_lon_reduce_sig_fig_curation_round_6dec_UPDATE_xlsx;,Fitzgerald River NP,,Soil,91.9,meth_2.1,3.06,meth_2.1,,,102.100.100/8114,frozen,3,meth_2.1,,1.5,meth_2.1,,,https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/8114,12/5/13,,,,,,,,,Woodland,0.853374709,meth_2.1
102.100.100/8116,Soil,1.00E-10,meth_2.1,Free-living,0.16,meth_2.1,5.88,meth_2.1,85.98,meth_2.1,2013-12-05T00:00:00,,GR,,0.026,meth_2.1,,,,,,https://github.com/AusMicrobiome/contextualdb_doc/raw/4.2.0/db_schema_definitions/db_schema_definitions.xlsx,,,0,0.1,0,0.34,meth_2.1,37.88,meth_2.1,0.64,meth_2.1,0.38,meth_2.1,24.7,1 Conservation and Natural Environments,1.1.3 National park,Soil [ENVO_00001998],0.079,meth_2.1,0.71,meth_2.1,0.44,meth_2.1,0.1,meth_2.1,0.11,meth_2.1,8.15,meth_2.1,,,Temperate,Australia:Western Australia [GAZ_00002789],5,meth_2.1,DOI 10.5281/zenodo.6265730,meth_2.26,-34.167694 119.575694,-34.167694,Tenosols,meth_2.27,119.575694,,,1.00E-10,meth_2.1,geo_loc_name: state/territory values derived from lat_lon using Nominatim,meth_3.1.1,0.72,meth_2.1,4.7,meth_2.1,5.7,meth_2.1,1.00E-10,meth_2.1,41,meth_2.1,,,,,AM_db_v4.2_202408091431.db,4/23/21,BASE_NEW_CKAN_Curated_depth_xlsx,All_soil_noAntarctic_Methods_FILLED_UPDATE_xlsx; AM_visNIR_UPDATE_xlsx; Soil_geo_loc_name_UPDATE2_xlsx; SOIL_local_class_meth_UPDATE_xlsx; AM_add_meth_for_ALL_DB_UPDATE_xlsx; Lat_lon_reduce_sig_fig_curation_round_6dec_UPDATE_xlsx;,Fitzgerald River NP,,Soil,94.12,meth_2.1,1.00E-10,meth_2.1,,,102.100.100/8116,frozen,2.6,meth_2.1,,1.5,meth_2.1,,,https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/8116,12/5/13,,,,,,,,,Heathland,0.716681915,meth_2.1
102.100.100/8118,Soil,1,meth_2.1,Free-living,0.34,meth_2.1,6.99,meth_2.1,54.38,meth_2.1,2013-12-06T00:00:00,,GRBR,,0.043,meth_2.1,,,,,,https://github.com/AusMicrobiome/contextualdb_doc/raw/4.2.0/db_schema_definitions/db_schema_definitions.xlsx,,,0,0.1,0,0.39,meth_2.1,71.12,meth_2.1,0.83,meth_2.1,0.42,meth_2.1,38.9,1 Conservation and Natural Environments,1.1.3 National park,Soil [ENVO_00001998],0.075,meth_2.1,1.02,meth_2.1,0.91,meth_2.1,0.13,meth_2.1,0.26,meth_2.1,35.61,meth_2.1,,,Temperate,Australia:Western Australia [GAZ_00002789],5,meth_2.1,DOI 10.5281/zenodo.6265730,meth_2.26,-34.339778 119.394722,-34.339778,Sodosol,meth_2.27,119.394722,,,1.00E-10,meth_2.1,geo_loc_name: state/territory values derived from lat_lon using Nominatim,meth_3.1.1,1.17,meth_2.1,4.9,meth_2.1,5.9,meth_2.1,1.00E-10,meth_2.1,51,meth_2.1,,,,,AM_db_v4.2_202408091431.db,4/23/21,BASE_NEW_CKAN_Curated_depth_xlsx,soil_types_20210420_xlsx; All_soil_noAntarctic_Methods_FILLED_UPDATE_xlsx; AM_visNIR_UPDATE_xlsx; Soil_geo_loc_name_UPDATE2_xlsx; SOIL_local_class_meth_UPDATE_xlsx; AM_add_meth_for_ALL_DB_UPDATE_xlsx; Lat_lon_reduce_sig_fig_curation_round_6dec_UPDATE_xlsx;,Fitzgerald River NP,,Soil,89.99,meth_2.1,3.02,meth_2.1,,,102.100.100/8118,frozen,5,meth_2.1,,1.5,meth_2.1,,,https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/8118,12/6/13,,,,,,,,,Heathland,1.806239737,meth_2.1
102.100.100/8120,Soil,4,meth_2.1,Free-living,0.15,meth_2.1,3.94,meth_2.1,83.08,meth_2.1,2013-12-06T00:00:00,,GR,,0.025,meth_2.1,,,,,,https://github.com/AusMicrobiome/contextualdb_doc/raw/4.2.0/db_schema_definitions/db_schema_definitions.xlsx,,,0,0.1,0,0.16,meth_2.1,11.46,meth_2.1,1.23,meth_2.1,0.05,meth_2.1,80.6,1 Conservation and Natural Environments,1.1.3 National park,Soil [ENVO_00001998],0.068,meth_2.1,1.1,meth_2.1,0.28,meth_2.1,0.07,meth_2.1,0.05,meth_2.1,11.98,meth_2.1,,,Temperate,Australia:Western Australia [GAZ_00002789],5,meth_2.1,DOI 10.5281/zenodo.6265730,meth_2.26,-34.216472 119.304,-34.216472,Sodosol,meth_2.27,119.304,,,1.00E-10,meth_2.1,geo_loc_name: state/territory values derived from lat_lon using Nominatim,meth_3.1.1,0.99,meth_2.1,4.7,meth_2.1,5.6,meth_2.1,1.00E-10,meth_2.1,28,meth_2.1,,,,,AM_db_v4.2_202408091431.db,4/23/21,BASE_NEW_CKAN_Curated_depth_xlsx,soil_types_20210420_xlsx; All_soil_noAntarctic_Methods_FILLED_UPDATE_xlsx; AM_visNIR_UPDATE_xlsx; Soil_geo_loc_name_UPDATE2_xlsx; SOIL_local_class_meth_UPDATE_xlsx; AM_add_meth_for_ALL_DB_UPDATE_xlsx; Lat_lon_reduce_sig_fig_curation_round_6dec_UPDATE_xlsx;,Fitzgerald River NP,,Soil,95.06,meth_2.1,1,meth_2.1,,,102.100.100/8120,frozen,4.2,meth_2.1,,1.5,meth_2.1,,,https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/8120,12/6/13,,,,,,,,,Heathland,0.235774914,meth_2.1
102.100.100/8122,Soil,1,meth_2.1,Free-living,0.21,meth_2.1,4.95,meth_2.1,78.81,meth_2.1,2013-12-06T00:00:00,,DKGR,,0.021,meth_2.1,,,,,,https://github.com/AusMicrobiome/contextualdb_doc/raw/4.2.0/db_schema_definitions/db_schema_definitions.xlsx,,,0,0.1,0,0.17,meth_2.1,8.16,meth_2.1,1.1,meth_2.1,0.26,meth_2.1,98.3,1 Conservation and Natural Environments,1.1.3 National park,Soil [ENVO_00001998],0.08,meth_2.1,1.95,meth_2.1,0.48,meth_2.1,0.07,meth_2.1,0.09,meth_2.1,15.23,meth_2.1,,,Temperate,Australia:Western Australia [GAZ_00002789],5,meth_2.1,DOI 10.5281/zenodo.6265730,meth_2.26,-34.192167 119.425444,-34.192167,Tenosols,meth_2.27,119.425444,,,1.00E-10,meth_2.1,geo_loc_name: state/territory values derived from lat_lon using Nominatim,meth_3.1.1,1.48,meth_2.1,4.6,meth_2.1,5.6,meth_2.1,1.00E-10,meth_2.1,27,meth_2.1,,,,,AM_db_v4.2_202408091431.db,4/23/21,BASE_NEW_CKAN_Curated_depth_xlsx,All_soil_noAntarctic_Methods_FILLED_UPDATE_xlsx; AM_visNIR_UPDATE_xlsx; Soil_geo_loc_name_UPDATE2_xlsx; SOIL_local_class_meth_UPDATE_xlsx; AM_add_meth_for_ALL_DB_UPDATE_xlsx; Lat_lon_reduce_sig_fig_curation_round_6dec_UPDATE_xlsx;,Fitzgerald River NP,,Soil,94.05,meth_2.1,1,meth_2.1,,,102.100.100/8122,frozen,3,meth_2.1,,1.5,meth_2.1,,,https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/8122,12/6/13,,,,,,,,,Heathland,2.215729243,meth_2.1
102.100.100/8124,Soil,3,meth_2.1,Free-living,0.24,meth_2.1,5.84,meth_2.1,74.2,meth_2.1,2013-12-07T00:00:00,,GR,,0.035,meth_2.1,,,,,,https://github.com/AusMicrobiome/contextualdb_doc/raw/4.2.0/db_schema_definitions/db_schema_definitions.xlsx,,,0,0.1,0,0.13,meth_2.1,62.33,meth_2.1,1.06,meth_2.1,0.29,meth_2.1,32.3,1 Conservation and Natural Environments,1.1.3 National park,Soil [ENVO_00001998],0.107,meth_2.1,1.19,meth_2.1,0.62,meth_2.1,0.11,meth_2.1,0.15,meth_2.1,18,meth_2.1,,,Temperate,Australia:Western Australia [GAZ_00002789],0,meth_2.1,DOI 10.5281/zenodo.6265730,meth_2.26,-34.381083 119.341278,-34.381083,Sodosol,meth_2.27,119.341278,,,1.00E-10,meth_2.1,geo_loc_name: state/territory values derived from lat_lon using Nominatim,meth_3.1.1,0.87,meth_2.1,4.7,meth_2.1,5.7,meth_2.1,1.00E-10,meth_2.1,44,meth_2.1,,,,,AM_db_v4.2_202408091431.db,4/23/21,BASE_NEW_CKAN_Curated_depth_xlsx,soil_types_20210420_xlsx; All_soil_noAntarctic_Methods_FILLED_UPDATE_xlsx; AM_visNIR_UPDATE_xlsx; Soil_geo_loc_name_UPDATE2_xlsx; SOIL_local_class_meth_UPDATE_xlsx; AM_add_meth_for_ALL_DB_UPDATE_xlsx; Lat_lon_reduce_sig_fig_curation_round_6dec_UPDATE_xlsx;,Fitzgerald River NP,,Soil,92.2,meth_2.1,1.96,meth_2.1,,,102.100.100/8124,frozen,3.3,meth_2.1,,1.5,meth_2.1,,,https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/8124,12/7/13,,,,,,,,,Woodland,8.8664422,meth_2.1
102.100.100/8126,Soil,1,meth_2.1,Free-living,0.41,meth_2.1,11.8,meth_2.1,69.56,meth_2.1,2013-12-07T00:00:00,,GR,,0.017,meth_2.1,,,,,,https://github.com/AusMicrobiome/contextualdb_doc/raw/4.2.0/db_schema_definitions/db_schema_definitions.xlsx,,,0,0.1,0,0.13,meth_2.1,24.26,meth_2.1,1.27,meth_2.1,0.39,meth_2.1,251.1,1 Conservation and Natural Environments,1.1.3 National park,Soil [ENVO_00001998],0.088,meth_2.1,1.6,meth_2.1,0.61,meth_2.1,0.18,meth_2.1,0.07,meth_2.1,14.69,meth_2.1,,,Temperate,Australia:Western Australia [GAZ_00002789],5,meth_2.1,DOI 10.5281/zenodo.6265730,meth_2.26,-33.809528 119.434528,-33.809528,Sodosol,meth_2.27,119.434528,,,1,meth_2.1,geo_loc_name: state/territory values derived from lat_lon using Nominatim,meth_3.1.1,0.94,meth_2.1,5.2,meth_2.1,6,meth_2.1,1.00E-10,meth_2.1,72,meth_2.1,,,,,AM_db_v4.2_202408091431.db,4/23/21,BASE_NEW_CKAN_Curated_depth_xlsx,soil_types_20210420_xlsx; All_soil_noAntarctic_Methods_FILLED_UPDATE_xlsx; AM_visNIR_UPDATE_xlsx; Soil_geo_loc_name_UPDATE2_xlsx; SOIL_local_class_meth_UPDATE_xlsx; AM_add_meth_for_ALL_DB_UPDATE_xlsx; Lat_lon_reduce_sig_fig_curation_round_6dec_UPDATE_xlsx;,Fitzgerald River NP,,Soil,84.25,meth_2.1,3.95,meth_2.1,,,102.100.100/8126,frozen,3.2,meth_2.1,,2,meth_2.1,,,https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/8126,12/7/13,,,,,,,,,Heathland,4.989775051,meth_2.1
102.100.100/8128,Soil,2,meth_2.1,Free-living,0.25,meth_2.1,3.87,meth_2.1,85.8,meth_2.1,2013-12-07T00:00:00,,DKGR,,0.015,meth_2.1,,,,,,https://github.com/AusMicrobiome/contextualdb_doc/raw/4.2.0/db_schema_definitions/db_schema_definitions.xlsx,,,0,0.1,0,0.29,meth_2.1,19.65,meth_2.1,0.67,meth_2.1,0.24,meth_2.1,289.9,1 Conservation and Natural Environments,1.1.3 National park,Soil [ENVO_00001998],0.09,meth_2.1,1.25,meth_2.1,0.32,meth_2.1,0.08,meth_2.1,0.05,meth_2.1,8.36,meth_2.1,,,Temperate,Australia:Western Australia [GAZ_00002789],0,meth_2.1,DOI 10.5281/zenodo.6265730,meth_2.26,-33.728389 119.722139,-33.728389,Sodosol,meth_2.27,119.722139,,,2,meth_2.1,geo_loc_name: state/territory values derived from lat_lon using Nominatim,meth_3.1.1,1.26,meth_2.1,4.6,meth_2.1,5.6,meth_2.1,1.00E-10,meth_2.1,32,meth_2.1,,,,,AM_db_v4.2_202408091431.db,4/23/21,BASE_NEW_CKAN_Curated_depth_xlsx,soil_types_20210420_xlsx; All_soil_noAntarctic_Methods_FILLED_UPDATE_xlsx; AM_visNIR_UPDATE_xlsx; Soil_geo_loc_name_UPDATE2_xlsx; SOIL_local_class_meth_UPDATE_xlsx; AM_add_meth_for_ALL_DB_UPDATE_xlsx; Lat_lon_reduce_sig_fig_curation_round_6dec_UPDATE_xlsx;,Fitzgerald River NP,,Soil,94.16,meth_2.1,1.96,meth_2.1,,,102.100.100/8128,frozen,3.1,meth_2.1,,1.5,meth_2.1,,,https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/8128,12/7/13,,,,,,,,,Shrubland,6.702544031,meth_2.1
102.100.100/8130,Soil,1.00E-10,meth_2.1,Free-living,0.4,meth_2.1,5.8,meth_2.1,86.07,meth_2.1,2013-12-07T00:00:00,,DKGR,,0.07,meth_2.1,,,,,,https://github.com/AusMicrobiome/contextualdb_doc/raw/4.2.0/db_schema_definitions/db_schema_definitions.xlsx,,,0,0.1,0,0.24,meth_2.1,27.74,meth_2.1,1.01,meth_2.1,0.18,meth_2.1,261.9,1 Conservation and Natural Environments,1.1.3 National park,Soil [ENVO_00001998],0.068,meth_2.1,1.08,meth_2.1,0.49,meth_2.1,0.09,meth_2.1,0.27,meth_2.1,6.19,meth_2.1,,,Temperate,Australia:Western Australia [GAZ_00002789],5,meth_2.1,DOI 10.5281/zenodo.6265730,meth_2.26,-33.688361 119.761694,-33.688361,Sodosol,meth_2.27,119.761694,,,1.00E-10,meth_2.1,geo_loc_name: state/territory values derived from lat_lon using Nominatim,meth_3.1.1,0.59,meth_2.1,5,meth_2.1,5.8,meth_2.1,1.00E-10,meth_2.1,34,meth_2.1,,,,,AM_db_v4.2_202408091431.db,4/23/21,BASE_NEW_CKAN_Curated_depth_xlsx,soil_types_20210420_xlsx; All_soil_noAntarctic_Methods_FILLED_UPDATE_xlsx; AM_visNIR_UPDATE_xlsx; Soil_geo_loc_name_UPDATE2_xlsx; SOIL_local_class_meth_UPDATE_xlsx; AM_add_meth_for_ALL_DB_UPDATE_xlsx; Lat_lon_reduce_sig_fig_curation_round_6dec_UPDATE_xlsx;,Fitzgerald River NP,,Soil,92.26,meth_2.1,1.95,meth_2.1,,,102.100.100/8130,frozen,6.3,meth_2.1,,1.5,meth_2.1,,,https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/8130,12/7/13,,,,,,,,,Shrubland,6.483848478,meth_2.1
102.100.100/8132,Soil,1.00E-10,meth_2.1,Free-living,0.19,meth_2.1,5.84,meth_2.1,65.55,meth_2.1,2013-12-08T00:00:00,,WH,,0.022,meth_2.1,,,,,,https://github.com/AusMicrobiome/contextualdb_doc/raw/4.2.0/db_schema_definitions/db_schema_definitions.xlsx,,,0,0.1,0,0.27,meth_2.1,35.97,meth_2.1,0.14,meth_2.1,0.09,meth_2.1,28.2,1 Conservation and Natural Environments,1.1.3 National park,Soil [ENVO_00001998],0.078,meth_2.1,0.4,meth_2.1,0.29,meth_2.1,0.04,meth_2.1,0.14,meth_2.1,28.62,meth_2.1,,,Temperate,Australia:Western Australia [GAZ_00002789],15,meth_2.1,DOI 10.5281/zenodo.6265730,meth_2.26,-33.931333 119.999667,-33.931333,LatLon out of range,meth_2.27,119.999667,,,1.00E-10,meth_2.1,geo_loc_name: state/territory values derived from lat_lon using Nominatim,meth_3.1.1,0.36,meth_2.1,5.1,meth_2.1,6.1,meth_2.1,1.00E-10,meth_2.1,15,meth_2.1,,,,,AM_db_v4.2_202408091431.db,4/23/21,BASE_NEW_CKAN_Curated_depth_xlsx,soil_types_20210420_xlsx; All_soil_noAntarctic_Methods_FILLED_UPDATE_xlsx; AM_visNIR_UPDATE_xlsx; Soil_geo_loc_name_UPDATE2_xlsx; SOIL_local_class_meth_UPDATE_xlsx; AM_add_meth_for_ALL_DB_UPDATE_xlsx; Lat_lon_reduce_sig_fig_curation_round_6dec_UPDATE_xlsx;,Fitzgerald River NP,,Soil,94.16,meth_2.1,1.00E-10,meth_2.1,,,102.100.100/8132,frozen,2.2,meth_2.1,,2,meth_2.1,,,https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/8132,12/8/13,,,,,,,,,Shrubland,2.589059763,meth_2.1
102.100.100/8142,Soil,7,meth_2.1,Free-living,0.42,meth_2.1,14.31,meth_2.1,31.93,meth_2.1,2014-05-13T00:00:00,,LTGR,,0.042,meth_2.1,,,,,,https://github.com/AusMicrobiome/contextualdb_doc/raw/4.2.0/db_schema_definitions/db_schema_definitions.xlsx,,,0,0.1,0,0.49,meth_2.1,117.31,meth_2.1,43.85,meth_2.1,2.61,meth_2.1,1099,1 Conservation and Natural Environments,1.1.3 National park,Soil [ENVO_00001998],0.411,meth_2.1,4.7,meth_2.1,1.45,meth_2.1,0.49,meth_2.1,0.02,meth_2.1,28.11,meth_2.1,,,Temperate,Australia:Australian Capital Territory [GAZ_00002788],5,meth_2.1,DOI 10.5281/zenodo.6265730,meth_2.26,-35.874817 149.01165,-35.874817,Kurosol,meth_2.27,149.01165,,,1.00E-10,meth_2.1,geo_loc_name: state/territory values derived from lat_lon using Nominatim,meth_3.1.1,2.55,meth_2.1,4.7,meth_2.1,5.4,meth_2.1,21,meth_2.1,232,meth_2.1,,,,,AM_db_v4.2_202408091431.db,4/23/21,BASE_NEW_CKAN_Curated_depth_xlsx,soil_types_20210420_xlsx; All_soil_noAntarctic_Methods_FILLED_UPDATE_xlsx; AM_visNIR_UPDATE_xlsx; Soil_geo_loc_name_UPDATE2_xlsx; SOIL_local_class_meth_UPDATE_xlsx; AM_add_meth_for_ALL_DB_UPDATE_xlsx; Lat_lon_reduce_sig_fig_curation_round_6dec_UPDATE_xlsx;,Namadgi NP,,Soil,60.04,meth_2.1,25.65,meth_2.1,,7.5,102.100.100/8142,frozen,4,meth_2.1,,2.5,meth_2.1,,,https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/8142,5/13/14,,,,,,,,,Woodland,14.68797565,meth_2.1
102.100.100/8144,Soil,9,meth_2.1,Free-living,0.57,meth_2.1,25.4,meth_2.1,21.09,meth_2.1,2014-07-21T00:00:00,,GR,,0.062,meth_2.1,,,,,,https://github.com/AusMicrobiome/contextualdb_doc/raw/4.2.0/db_schema_definitions/db_schema_definitions.xlsx,,,0,0.1,0,1.48,meth_2.1,259.78,meth_2.1,35.94,meth_2.1,12.81,meth_2.1,1093,1 Conservation and Natural Environments,1.1.3 National park,Soil [ENVO_00001998],0.098,meth_2.1,10.14,meth_2.1,3.56,meth_2.1,0.7,meth_2.1,0.04,meth_2.1,25.88,meth_2.1,,,Temperate,Australia:Australian Capital Territory [GAZ_00002788],0,meth_2.1,DOI 10.5281/zenodo.6265730,meth_2.26,-35.881 149.0076,-35.881,Kurosol,meth_2.27,149.0076,,,14,meth_2.1,geo_loc_name: state/territory values derived from lat_lon using Nominatim,meth_3.1.1,4.03,meth_2.1,5.1,meth_2.1,5.7,meth_2.1,24,meth_2.1,307,meth_2.1,,,,,AM_db_v4.2_202408091431.db,4/23/21,BASE_NEW_CKAN_Curated_depth_xlsx,soil_types_20210420_xlsx; All_soil_noAntarctic_Methods_FILLED_UPDATE_xlsx; AM_visNIR_UPDATE_xlsx; Soil_geo_loc_name_UPDATE2_xlsx; SOIL_local_class_meth_UPDATE_xlsx; AM_add_meth_for_ALL_DB_UPDATE_xlsx;,Namadgi NP,,Soil,46.97,meth_2.1,27.63,meth_2.1,,0,102.100.100/8144,frozen,5.4,meth_2.1,,2.5,meth_2.1,,,https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/8144,7/21/14,,,,,,,,,Grassland,29.68245425,meth_2.1
