"","Prefix","sampleID","am_environment","ammonium_nitrogen_wt","ammonium_nitrogen_wt_meth","biotic_relationship","boron_hot_cacl2","boron_hot_cacl2_meth","clay","clay_meth","coarse_sand","coarse_sand_meth","collection_date","collection_permit","color","color_meth","conductivity","conductivity_meth","crop_rotation_1yr_since_present","crop_rotation_2yrs_since_present","crop_rotation_3yrs_since_present","crop_rotation_4yrs_since_present","crop_rotation_5yrs_since_present","database_schema_definitions_url","density","density_meth","depth","depth_lower","depth_upper","dtpa_copper","dtpa_copper_meth","dtpa_iron","dtpa_iron_meth","dtpa_manganese","dtpa_manganese_meth","dtpa_zinc","dtpa_zinc_meth","elev","env_broad_scale","env_local_scale","env_medium","exc_aluminium","exc_aluminium_meth","exc_calcium","exc_calcium_meth","exc_magnesium","exc_magnesium_meth","exc_potassium","exc_potassium_meth","exc_sodium","exc_sodium_meth","fine_sand","fine_sand_meth","fire","funding_agency","general_env_feature","geo_loc_name","gravel","gravel_meth","hyperspectral_analysis","hyperspectral_analysis_meth","lat_lon","latitude","local_class","local_class_meth","longitude","microbial_biomass","microbial_biomass_meth","nitrate_nitrogen","nitrate_nitrogen_meth","notes","nucl_acid_ext","organic_carbon","organic_carbon_meth","ph","ph_meth","ph_solid_h2o","ph_solid_h2o_meth","phosphorus_colwell","phosphorus_colwell_meth","potassium_colwell","potassium_colwell_meth","profile_position","samp_collect_device","samp_mat_process","sample_attribution","sample_database_file","sample_metadata_ingest_date","sample_metadata_ingest_file","sample_metadata_update_history","sample_site_location_description","sample_submitter","sample_type","sand","sand_meth","silt","silt_meth","slope_aspect","slope_gradient","source_mat_id","store_cond","sulphur","sulphur_meth","synonyms","texture","texture_meth","total_nitrogen","total_nitrogen_meth","url","utc_date_sampled","utc_time_sampled","vegetation_dom_grasses","vegetation_dom_grasses_meth","vegetation_dom_shrubs","vegetation_dom_shrubs_meth","vegetation_dom_trees","vegetation_dom_trees_meth","vegetation_total_cover","vegetation_type","water_content","water_content_soil_meth","bio12","bio1","et0_v3_yr","ai_v3_yr","AI","percent_duplicates","percent_gc","avg_sequence_length","percent_fails","total_sequences"
"299","102.100.100","9456","Soil",27,"meth_2.1","Free-living",0.81,"meth_2.1",30.02,"meth_2.1",24.69,"meth_2.1","2013-06-11T00:00:00","","BR","",0.077,"meth_2.1","","","","","","https://github.com/AusMicrobiome/contextualdb_doc/raw/4.2.0/db_schema_definitions/db_schema_definitions.xlsx",NA,"",0,0.1,0,2.61,"meth_2.1",389.46,"meth_2.1",108.63,"meth_2.1",11.51,"meth_2.1",1674,"1 Conservation and Natural Environments","1.1.3 National park","Soil [ENVO_00001998]",6.437,"meth_2.1",3.58,"meth_2.1",1.39,"meth_2.1",0.83,"meth_2.1",0.06,"meth_2.1",25.93,"meth_2.1","","","Temperate","Australia:Australian Capital Territory [GAZ_00002788]","50","meth_2.1","DOI 10.5281/zenodo.6265730","meth_2.26","-35.5252 148.7763",-35.5252,"Tenosols","meth_2.27",148.7763,NA,"",1e-10,"meth_2.1","geo_loc_name: state/territory values derived from lat_lon using Nominatim","meth_3.1.1",5.24,"meth_2.1",3.9,"meth_2.1",4.7,"meth_2.1",77,"meth_2.1",326,"meth_2.1","","","","","AM_db_v4.2_202408091431.db","4/23/21","BASE_NEW_CKAN_Curated_depth_xlsx","All_soil_noAntarctic_Methods_FILLED_UPDATE_xlsx; AM_visNIR_UPDATE_xlsx; Soil_geo_loc_name_UPDATE2_xlsx; SOIL_local_class_meth_UPDATE_xlsx; AM_add_meth_for_ALL_DB_UPDATE_xlsx;","Namadgi NP","","Soil",50.62,"meth_2.1",19.37,"meth_2.1","",5,"102.100.100/9456","frozen",8.4,"meth_2.1","","1.5","meth_2.1",NA,"","https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/9456","6/11/13","","","","","","","",NA,"Woodland",37.11,"meth_2.1",1013,7.62267,1108,9460,0.946,0.340048653889639,61,149.507914109424,0,14830917
"300","102.100.100","9458","Soil",7,"meth_2.1","Free-living",0.26,"meth_2.1",17.07,"meth_2.1",53.36,"meth_2.1","2013-06-11T00:00:00","","GRYW","",0.023,"meth_2.1","","","","","","https://github.com/AusMicrobiome/contextualdb_doc/raw/4.2.0/db_schema_definitions/db_schema_definitions.xlsx",NA,"",0,0.1,0,0.7,"meth_2.1",43.38,"meth_2.1",12.69,"meth_2.1",5.04,"meth_2.1",1285,"1 Conservation and Natural Environments","1.1.3 National park","Soil [ENVO_00001998]",1.771,"meth_2.1",1.43,"meth_2.1",0.7,"meth_2.1",0.44,"meth_2.1",0.02,"meth_2.1",14.45,"meth_2.1","","","Temperate","Australia:Australian Capital Territory [GAZ_00002788]","15","meth_2.1","DOI 10.5281/zenodo.6265730","meth_2.26","-35.3912 148.81105",-35.3912,"Kandosol","meth_2.27",148.81105,NA,"",1e-10,"meth_2.1","geo_loc_name: state/territory values derived from lat_lon using Nominatim","meth_3.1.1",2.59,"meth_2.1",4.5,"meth_2.1",5.4,"meth_2.1",7,"meth_2.1",164,"meth_2.1","","","","","AM_db_v4.2_202408091431.db","4/23/21","BASE_NEW_CKAN_Curated_depth_xlsx","soil_types_20210420_xlsx; All_soil_noAntarctic_Methods_FILLED_UPDATE_xlsx; AM_visNIR_UPDATE_xlsx; Soil_geo_loc_name_UPDATE2_xlsx; SOIL_local_class_meth_UPDATE_xlsx; AM_add_meth_for_ALL_DB_UPDATE_xlsx;","Namadgi NP","","Soil",67.82,"meth_2.1",15.11,"meth_2.1","",27,"102.100.100/9458","frozen",1.7,"meth_2.1","","2","meth_2.1",NA,"","https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/9458","6/11/13","","","","","","","",NA,"Forest",23.01,"meth_2.1",1018,9.81967,1242,8123,0.8123,0.57169857069934,60,150.684545928516,0,11924411
"301","102.100.100","9460","Soil",7,"meth_2.1","Free-living",0.72,"meth_2.1",23.94,"meth_2.1",21.3,"meth_2.1","2013-06-14T00:00:00","","GRBK","",0.035,"meth_2.1","","","","","","https://github.com/AusMicrobiome/contextualdb_doc/raw/4.2.0/db_schema_definitions/db_schema_definitions.xlsx",NA,"",0,0.1,0,1.31,"meth_2.1",156.92,"meth_2.1",16.88,"meth_2.1",2.08,"meth_2.1",1094,"1 Conservation and Natural Environments","1.1.3 National park","Soil [ENVO_00001998]",6.132,"meth_2.1",0.51,"meth_2.1",0.35,"meth_2.1",0.59,"meth_2.1",0.06,"meth_2.1",18.25,"meth_2.1","","","Temperate","Australia:Australian Capital Territory [GAZ_00002788]","30","meth_2.1","DOI 10.5281/zenodo.6265730","meth_2.26","-35.371917 148.84465",-35.371917,"Kandosol","meth_2.27",148.84465,NA,"",1e-10,"meth_2.1","geo_loc_name: state/territory values derived from lat_lon using Nominatim","meth_3.1.1",3.69,"meth_2.1",4,"meth_2.1",4.7,"meth_2.1",9,"meth_2.1",232,"meth_2.1","","","","","AM_db_v4.2_202408091431.db","4/23/21","BASE_NEW_CKAN_Curated_depth_xlsx","soil_types_20210420_xlsx; All_soil_noAntarctic_Methods_FILLED_UPDATE_xlsx; AM_visNIR_UPDATE_xlsx; Soil_geo_loc_name_UPDATE2_xlsx; SOIL_local_class_meth_UPDATE_xlsx; AM_add_meth_for_ALL_DB_UPDATE_xlsx;","Namadgi NP","","Soil",39.56,"meth_2.1",36.51,"meth_2.1","",0,"102.100.100/9460","frozen",3.3,"meth_2.1","","1.5","meth_2.1",NA,"","https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/9460","6/14/13","","","","","","","",NA,"Forest",18.87,"meth_2.1",999,11.274,1305,7705,0.7705,0.48117046942194,60,149.547081502942,0,13434055
"302","102.100.100","9462","Soil",5,"meth_2.1","Free-living",0.33,"meth_2.1",11.91,"meth_2.1",49.26,"meth_2.1","2013-06-14T00:00:00","","GRBR","",0.046,"meth_2.1","","","","","","https://github.com/AusMicrobiome/contextualdb_doc/raw/4.2.0/db_schema_definitions/db_schema_definitions.xlsx",NA,"",0,0.1,0,0.51,"meth_2.1",68.87,"meth_2.1",31.76,"meth_2.1",3.65,"meth_2.1",1101,"1 Conservation and Natural Environments","1.1.3 National park","Soil [ENVO_00001998]",0.814,"meth_2.1",5.61,"meth_2.1",1.22,"meth_2.1",0.59,"meth_2.1",0.03,"meth_2.1",19.89,"meth_2.1","","","Temperate","Australia:Australian Capital Territory [GAZ_00002788]","15","meth_2.1","DOI 10.5281/zenodo.6265730","meth_2.26","-35.43457 148.7989",-35.43457,"Tenosols","meth_2.27",148.7989,NA,"",1e-10,"meth_2.1","geo_loc_name: state/territory values derived from lat_lon using Nominatim","meth_3.1.1",2.68,"meth_2.1",4.9,"meth_2.1",5.7,"meth_2.1",13,"meth_2.1",223,"meth_2.1","","","","","AM_db_v4.2_202408091431.db","4/23/21","BASE_NEW_CKAN_Curated_depth_xlsx","All_soil_noAntarctic_Methods_FILLED_UPDATE_xlsx; AM_visNIR_UPDATE_xlsx; Soil_geo_loc_name_UPDATE2_xlsx; SOIL_local_class_meth_UPDATE_xlsx; AM_add_meth_for_ALL_DB_UPDATE_xlsx;","Namadgi NP","","Soil",69.15,"meth_2.1",18.94,"meth_2.1","",40,"102.100.100/9462","frozen",2.9,"meth_2.1","","2","meth_2.1",NA,"","https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/9462","6/14/13","","","","","","","",NA,"Forest",20.63,"meth_2.1",1010,10.14133,1252,8092,0.8092,0.310992505746128,61,149.518507057217,0,15982930
"303","102.100.100","9464","Soil",11,"meth_2.1","Free-living",0.32,"meth_2.1",14.39,"meth_2.1",40.01,"meth_2.1","2013-07-09T00:00:00","","BR","",0.048,"meth_2.1","","","","","","https://github.com/AusMicrobiome/contextualdb_doc/raw/4.2.0/db_schema_definitions/db_schema_definitions.xlsx",NA,"",0,0.1,0,0.66,"meth_2.1",96.37,"meth_2.1",80.37,"meth_2.1",7.42,"meth_2.1",956,"1 Conservation and Natural Environments","1.1.3 National park","Soil [ENVO_00001998]",0.128,"meth_2.1",5.67,"meth_2.1",0.89,"meth_2.1",0.54,"meth_2.1",0.02,"meth_2.1",26.97,"meth_2.1","","","Temperate","Australia:Australian Capital Territory [GAZ_00002788]","0","meth_2.1","DOI 10.5281/zenodo.6265730","meth_2.26","-35.585983 148.9125",-35.585983,"Kurosol","meth_2.27",148.9125,NA,"",1e-10,"meth_2.1","geo_loc_name: state/territory values derived from lat_lon using Nominatim","meth_3.1.1",3.92,"meth_2.1",4.9,"meth_2.1",5.9,"meth_2.1",13,"meth_2.1",244,"meth_2.1","","","","","AM_db_v4.2_202408091431.db","4/23/21","BASE_NEW_CKAN_Curated_depth_xlsx","soil_types_20210420_xlsx; All_soil_noAntarctic_Methods_FILLED_UPDATE_xlsx; AM_visNIR_UPDATE_xlsx; Soil_geo_loc_name_UPDATE2_xlsx; SOIL_local_class_meth_UPDATE_xlsx; AM_add_meth_for_ALL_DB_UPDATE_xlsx; Lat_lon_reduce_sig_fig_curation_round_6dec_UPDATE_xlsx;","Namadgi NP","","Soil",66.98,"meth_2.1",18.63,"meth_2.1","",2,"102.100.100/9464","frozen",6.6,"meth_2.1","","1.5","meth_2.1",NA,"","https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/9464","7/9/13","","","","","","","",NA,"Grassland",25.57,"meth_2.1",880,9.1675,1298,6745,0.6745,0.709070138432551,62,150.696935913345,0,18117079
"304","102.100.100","9466","Soil",8,"meth_2.1","Free-living",0.4,"meth_2.1",12.42,"meth_2.1",55.82,"meth_2.1","2013-07-09T00:00:00","","GR","",0.07,"meth_2.1","","","","","","https://github.com/AusMicrobiome/contextualdb_doc/raw/4.2.0/db_schema_definitions/db_schema_definitions.xlsx",NA,"",0,0.1,0,0.92,"meth_2.1",50.26,"meth_2.1",65.39,"meth_2.1",2.6,"meth_2.1",966,"1 Conservation and Natural Environments","1.1.3 National park","Soil [ENVO_00001998]",0.057,"meth_2.1",12.91,"meth_2.1",1.46,"meth_2.1",0.5,"meth_2.1",0.03,"meth_2.1",17.16,"meth_2.1","","","Temperate","Australia:Australian Capital Territory [GAZ_00002788]","0","meth_2.1","DOI 10.5281/zenodo.6265730","meth_2.26","-35.59065 148.9085",-35.59065,"Kurosol","meth_2.27",148.9085,NA,"",1,"meth_2.1","geo_loc_name: state/territory values derived from lat_lon using Nominatim","meth_3.1.1",4.03,"meth_2.1",5.6,"meth_2.1",6.4,"meth_2.1",27,"meth_2.1",237,"meth_2.1","","","","","AM_db_v4.2_202408091431.db","4/23/21","BASE_NEW_CKAN_Curated_depth_xlsx","soil_types_20210420_xlsx; All_soil_noAntarctic_Methods_FILLED_UPDATE_xlsx; AM_visNIR_UPDATE_xlsx; Soil_geo_loc_name_UPDATE2_xlsx; SOIL_local_class_meth_UPDATE_xlsx; AM_add_meth_for_ALL_DB_UPDATE_xlsx;","Namadgi NP","","Soil",72.98,"meth_2.1",14.61,"meth_2.1","",5,"102.100.100/9466","frozen",6.8,"meth_2.1","","2","meth_2.1",NA,"","https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/9466","7/9/13","","","","","","","",NA,"Woodland",20.74,"meth_2.1",880,9.1675,1298,6745,0.6745,0.679457875145999,62,150.736659329115,0,17176029
"305","102.100.100","9468","Soil",16,"meth_2.1","Free-living",0.7,"meth_2.1",13.84,"meth_2.1",33.05,"meth_2.1","2013-07-25T00:00:00","","GRBR","",0.049,"meth_2.1","","","","","","https://github.com/AusMicrobiome/contextualdb_doc/raw/4.2.0/db_schema_definitions/db_schema_definitions.xlsx",NA,"",0,0.1,0,0.69,"meth_2.1",98.76,"meth_2.1",60.86,"meth_2.1",1.75,"meth_2.1",1288,"1 Conservation and Natural Environments","1.1.3 National park","Soil [ENVO_00001998]",0.973,"meth_2.1",7.78,"meth_2.1",2.03,"meth_2.1",0.83,"meth_2.1",0.05,"meth_2.1",21.25,"meth_2.1","","","Temperate","Australia:Australian Capital Territory [GAZ_00002788]","25","meth_2.1","DOI 10.5281/zenodo.6265730","meth_2.26","-35.423783 148.783217",-35.423783,"Tenosols","meth_2.27",148.783217,NA,"",1e-10,"meth_2.1","geo_loc_name: state/territory values derived from lat_lon using Nominatim","meth_3.1.1",5.01,"meth_2.1",4.7,"meth_2.1",5.7,"meth_2.1",28,"meth_2.1",350,"meth_2.1","","","","","AM_db_v4.2_202408091431.db","4/23/21","BASE_NEW_CKAN_Curated_depth_xlsx","All_soil_noAntarctic_Methods_FILLED_UPDATE_xlsx; AM_visNIR_UPDATE_xlsx; Soil_geo_loc_name_UPDATE2_xlsx; SOIL_local_class_meth_UPDATE_xlsx; AM_add_meth_for_ALL_DB_UPDATE_xlsx; Lat_lon_reduce_sig_fig_curation_round_6dec_UPDATE_xlsx;","Namadgi NP","","Soil",54.31,"meth_2.1",31.86,"meth_2.1","",20,"102.100.100/9468","frozen",4.1,"meth_2.1","","2","meth_2.1",NA,"","https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/9468","7/25/13","","","","","","","",NA,"Forest",26.69,"meth_2.1",1023,9.494,1279,7997,0.7997,0.560682782504571,61,150.703078384524,0,15916790
"306","102.100.100","9484","Soil",6,"meth_2.1","Free-living",0.53,"meth_2.1",21.32,"meth_2.1",15.01,"meth_2.1","2013-03-18T00:00:00","","GRWH","",0.078,"meth_2.1","","","","","","https://github.com/AusMicrobiome/contextualdb_doc/raw/4.2.0/db_schema_definitions/db_schema_definitions.xlsx",NA,"",0,0.1,0,0.23,"meth_2.1",127.65,"meth_2.1",5.64,"meth_2.1",0.62,"meth_2.1",306,"1 Conservation and Natural Environments","1.1.6 Protected landscape","Soil [ENVO_00001998]",0.493,"meth_2.1",5.21,"meth_2.1",1.88,"meth_2.1",0.39,"meth_2.1",0.27,"meth_2.1",45.5,"meth_2.1","","","Temperate","Australia:South Australia [GAZ_00002791]","35","meth_2.1","DOI 10.5281/zenodo.6265730","meth_2.26","-35.60827 138.2613",-35.60827,"Kurosol","meth_2.27",138.2613,NA,"",1e-10,"meth_2.1","geo_loc_name: state/territory values derived from lat_lon using Nominatim","meth_3.1.1",3.48,"meth_2.1",4.8,"meth_2.1",5.6,"meth_2.1",2,"meth_2.1",153,"meth_2.1","","","","","AM_db_v4.2_202408091431.db","4/23/21","BASE_NEW_CKAN_Curated_depth_xlsx","soil_types_20210420_xlsx; All_soil_noAntarctic_Methods_FILLED_UPDATE_xlsx; AM_visNIR_UPDATE_xlsx; Soil_geo_loc_name_UPDATE2_xlsx; SOIL_local_class_meth_UPDATE_xlsx; AM_add_meth_for_ALL_DB_UPDATE_xlsx;","Deep Creek","","Soil",60.51,"meth_2.1",18.17,"meth_2.1","92",2,"102.100.100/9484","frozen",8.1,"meth_2.1","","1.5","meth_2.1",NA,"","https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/9484","3/18/13","","","","","","","",NA,"Woodland",8.445945946,"meth_2.1",812,14.199,1469,5701,0.5701,0.350226233797329,61,149.986396949687,0,15159100
"307","102.100.100","9486","Soil",2,"meth_2.1","Free-living",0.26,"meth_2.1",15.43,"meth_2.1",46.01,"meth_2.1","2013-03-18T00:00:00","","GRYW","",0.041,"meth_2.1","","","","","","https://github.com/AusMicrobiome/contextualdb_doc/raw/4.2.0/db_schema_definitions/db_schema_definitions.xlsx",NA,"",0,0.1,0,0.11,"meth_2.1",124.95,"meth_2.1",2.4,"meth_2.1",0.32,"meth_2.1",330,"1 Conservation and Natural Environments","1.1.6 Protected landscape","Soil [ENVO_00001998]",1.086,"meth_2.1",1.2,"meth_2.1",0.79,"meth_2.1",0.19,"meth_2.1",0.15,"meth_2.1",23.07,"meth_2.1","","","Temperate","Australia:South Australia [GAZ_00002791]","10","meth_2.1","DOI 10.5281/zenodo.6265730","meth_2.26","-35.27211 138.6902",-35.27211,"Kurosol","meth_2.27",138.6902,NA,"",1e-10,"meth_2.1","geo_loc_name: state/territory values derived from lat_lon using Nominatim","meth_3.1.1",2.16,"meth_2.1",4.3,"meth_2.1",5.2,"meth_2.1",1e-10,"meth_2.1",73,"meth_2.1","","","","","AM_db_v4.2_202408091431.db","4/23/21","BASE_NEW_CKAN_Curated_depth_xlsx","soil_types_20210420_xlsx; All_soil_noAntarctic_Methods_FILLED_UPDATE_xlsx; AM_visNIR_UPDATE_xlsx; Soil_geo_loc_name_UPDATE2_xlsx; SOIL_local_class_meth_UPDATE_xlsx; AM_add_meth_for_ALL_DB_UPDATE_xlsx;","Kyeema","","Soil",69.08,"meth_2.1",15.48,"meth_2.1","104",3,"102.100.100/9486","frozen",5.7,"meth_2.1","","1.5","meth_2.1",NA,"","https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/9486","3/18/13","","","","","","","",NA,"Woodland",4.100268577,"meth_2.1",868,14.18417,1591,5606,0.5606,0.389675886253499,61,149.986449893376,0,15109180
"308","102.100.100","9488","Soil",7,"meth_2.1","Free-living",1.7,"meth_2.1",39.79,"meth_2.1",13.81,"meth_2.1","2013-03-19T00:00:00","","BR","",0.139,"meth_2.1","","","","","","https://github.com/AusMicrobiome/contextualdb_doc/raw/4.2.0/db_schema_definitions/db_schema_definitions.xlsx",NA,"",0,0.1,0,1.29,"meth_2.1",20.23,"meth_2.1",28.15,"meth_2.1",2.86,"meth_2.1",207,"1 Conservation and Natural Environments","1.1.6 Protected landscape","Soil [ENVO_00001998]",0.074,"meth_2.1",20.29,"meth_2.1",5.63,"meth_2.1",0.6,"meth_2.1",0.59,"meth_2.1",33.81,"meth_2.1","","","Arid","Australia:South Australia [GAZ_00002791]","10","meth_2.1","DOI 10.5281/zenodo.6265730","meth_2.26","-32.82851 138.0327",-32.82851,"Chromosols","meth_2.27",138.0327,NA,"",6,"meth_2.1","geo_loc_name: state/territory values derived from lat_lon using Nominatim","meth_3.1.1",3.15,"meth_2.1",6.2,"meth_2.1",6.8,"meth_2.1",7,"meth_2.1",236,"meth_2.1","","","","","AM_db_v4.2_202408091431.db","4/23/21","BASE_NEW_CKAN_Curated_depth_xlsx","All_soil_noAntarctic_Methods_FILLED_UPDATE_xlsx; AM_visNIR_UPDATE_xlsx; Soil_geo_loc_name_UPDATE2_xlsx; SOIL_local_class_meth_UPDATE_xlsx; AM_add_meth_for_ALL_DB_UPDATE_xlsx;","Mt Remarkable National Park","","Soil",47.61,"meth_2.1",12.6,"meth_2.1","242",3,"102.100.100/9488","frozen",13.3,"meth_2.1","","2","meth_2.1",NA,"","https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/9488","3/19/13","","","","","","","",NA,"Woodland",4.508249968,"meth_2.1",429,17.23517,2264,1898,0.1898,0.47969697469324,64,149.991231559369,9.09090909090909,18639004
"309","102.100.100","9490","Soil",4,"meth_2.1","Free-living",0.53,"meth_2.1",20.63,"meth_2.1",21.51,"meth_2.1","2013-03-19T00:00:00","","LTBR","",0.162,"meth_2.1","","","","","","https://github.com/AusMicrobiome/contextualdb_doc/raw/4.2.0/db_schema_definitions/db_schema_definitions.xlsx",NA,"",0,0.1,0,1.06,"meth_2.1",21.49,"meth_2.1",32.68,"meth_2.1",0.99,"meth_2.1",419,"1 Conservation and Natural Environments","1.1.6 Protected landscape","Soil [ENVO_00001998]",0.063,"meth_2.1",13.96,"meth_2.1",2.2,"meth_2.1",0.72,"meth_2.1",0.11,"meth_2.1",45.41,"meth_2.1","","","Arid","Australia:South Australia [GAZ_00002791]","5","meth_2.1","DOI 10.5281/zenodo.6265730","meth_2.26","-32.30339 137.9574",-32.30339,"Calcarosol","meth_2.27",137.9574,NA,"",31,"meth_2.1","geo_loc_name: state/territory values derived from lat_lon using Nominatim","meth_3.1.1",2.58,"meth_2.1",6.6,"meth_2.1",7.3,"meth_2.1",6,"meth_2.1",282,"meth_2.1","","","","","AM_db_v4.2_202408091431.db","4/23/21","BASE_NEW_CKAN_Curated_depth_xlsx","soil_types_20210420_xlsx; All_soil_noAntarctic_Methods_FILLED_UPDATE_xlsx; AM_visNIR_UPDATE_xlsx; Soil_geo_loc_name_UPDATE2_xlsx; SOIL_local_class_meth_UPDATE_xlsx; AM_add_meth_for_ALL_DB_UPDATE_xlsx;","Dutchmans Stern","","Soil",66.93,"meth_2.1",12.44,"meth_2.1","44",NA,"102.100.100/9490","frozen",8.3,"meth_2.1","","2","meth_2.1",NA,"","https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/9490","3/19/13","","","","","","","",NA,"Shrubland",3.244746601,"meth_2.1",419,16.90967,2333,1881,0.1881,0.356309610129529,65,149.985876064455,9.09090909090909,17891897
"310","102.100.100","9492","Soil",4,"meth_2.1","Free-living",0.48,"meth_2.1",12.56,"meth_2.1",34.46,"meth_2.1","2013-03-20T00:00:00","","GRWH","",0.042,"meth_2.1","","","","","","https://github.com/AusMicrobiome/contextualdb_doc/raw/4.2.0/db_schema_definitions/db_schema_definitions.xlsx",NA,"",0,0.1,0,0.61,"meth_2.1",45.71,"meth_2.1",29.17,"meth_2.1",2.2,"meth_2.1",627,"1 Conservation and Natural Environments","1.1.6 Protected landscape","Soil [ENVO_00001998]",0.071,"meth_2.1",5.17,"meth_2.1",1.19,"meth_2.1",0.28,"meth_2.1",0.11,"meth_2.1",41.51,"meth_2.1","","","Arid","Australia:South Australia [GAZ_00002791]","10","meth_2.1","DOI 10.5281/zenodo.6265730","meth_2.26","-32.74842 138.1363",-32.74842,"Tenosols","meth_2.27",138.1363,NA,"",5,"meth_2.1","geo_loc_name: state/territory values derived from lat_lon using Nominatim","meth_3.1.1",2.58,"meth_2.1",4.7,"meth_2.1",5.7,"meth_2.1",3,"meth_2.1",109,"meth_2.1","","","","","AM_db_v4.2_202408091431.db","4/23/21","BASE_NEW_CKAN_Curated_depth_xlsx","All_soil_noAntarctic_Methods_FILLED_UPDATE_xlsx; AM_visNIR_UPDATE_xlsx; Soil_geo_loc_name_UPDATE2_xlsx; SOIL_local_class_meth_UPDATE_xlsx; AM_add_meth_for_ALL_DB_UPDATE_xlsx;","Mt Remarkable National Park","","Soil",75.97,"meth_2.1",11.47,"meth_2.1","21",2,"102.100.100/9492","frozen",6.2,"meth_2.1","","1.5","meth_2.1",NA,"","https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/9492","3/20/13","","","","","","","",NA,"Woodland",1.447324133,"meth_2.1",424,16.16,2110,2335,0.2335,0.298441177179271,64,149.984791434638,0,16495836
"311","102.100.100","9494","Soil",10,"meth_2.1","Free-living",0.69,"meth_2.1",16.43,"meth_2.1",45.33,"meth_2.1","2013-03-20T00:00:00","","LTGR","",0.061,"meth_2.1","","","","","","https://github.com/AusMicrobiome/contextualdb_doc/raw/4.2.0/db_schema_definitions/db_schema_definitions.xlsx",NA,"",0,0.1,0,0.54,"meth_2.1",67.53,"meth_2.1",26.34,"meth_2.1",1,"meth_2.1",539,"1 Conservation and Natural Environments","1.1.6 Protected landscape","Soil [ENVO_00001998]",0.338,"meth_2.1",6.47,"meth_2.1",2.61,"meth_2.1",0.41,"meth_2.1",0.19,"meth_2.1",22.86,"meth_2.1","","","Temperate","Australia:South Australia [GAZ_00002791]","15","meth_2.1","DOI 10.5281/zenodo.6265730","meth_2.26","-33.9142 138.6038",-33.9142,"Sodosol","meth_2.27",138.6038,NA,"",2,"meth_2.1","geo_loc_name: state/territory values derived from lat_lon using Nominatim","meth_3.1.1",3.93,"meth_2.1",4.6,"meth_2.1",5.6,"meth_2.1",5,"meth_2.1",160,"meth_2.1","","","","","AM_db_v4.2_202408091431.db","4/23/21","BASE_NEW_CKAN_Curated_depth_xlsx","soil_types_20210420_xlsx; All_soil_noAntarctic_Methods_FILLED_UPDATE_xlsx; AM_visNIR_UPDATE_xlsx; Soil_geo_loc_name_UPDATE2_xlsx; SOIL_local_class_meth_UPDATE_xlsx; AM_add_meth_for_ALL_DB_UPDATE_xlsx;","Spring Gully","","Soil",68.19,"meth_2.1",15.38,"meth_2.1","340",2,"102.100.100/9494","frozen",8.6,"meth_2.1","","1.5","meth_2.1",NA,"","https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/9494","3/20/13","","","","","","","",NA,"Woodland",2.120427323,"meth_2.1",606,14.54933,1849,3433,0.3433,0.310922168314988,63,149.984590034241,0,17003542
