#taxpath	12446_H3NJ2BCXX-2.bins	12447_H3WL3BCXX-1.bins	12816_combined.bins	12818_combined.bins	12819_combined.bins	12824_combined.bins	12828_combined.bins	12830_combined.bins	12838_combined.bins	12884_combined.bins	12903_HCN77BCXX-1.bins	138513_HG7NLDSX2-4.bins	138530_HG7NLDSX2-4.bins	138538_HG7NLDSX2-4.bins	138607_HJWT7DSX3-1.bins	14185_HCN77BCXX-2.bins	14187_HCN77BCXX-2.bins	401548_HL7J5DSX3-1.bins	401550_HL7J5DSX3-1.bins	401552_HL7J5DSX3-1.bins	401553_HL7J5DSX3-1.bins	401554_HL7J5DSX3-1.bins	401556_HL7J5DSX3-1.bins	401557_HL7J5DSX3-1.bins	401558_HL7J5DSX3-1.bins	401560_HL7J5DSX3-1.bins	401561_HL7J5DSX3-1.bins	401563_HL7J5DSX3-1.bins	401564_HL7J5DSX3-1.bins	401566_HL7J5DSX3-1.bins	401567_HL7J5DSX3-1.bins	401568_HL7J5DSX3-1.bins	401569_HL7J5DSX3-1.bins	401570_HL7J5DSX3-1.bins	401571_HL7J5DSX3-1.bins	401573_HL7J5DSX3-1.bins	401574_HL7J5DSX3-1.bins	401576_HL7J5DSX3-1.bins	401577_HL7J5DSX3-1.bins	401578_HL7J5DSX3-1.bins	401579_HL7J5DSX3-1.bins	401580_HL7J5DSX3-1.bins	401581_HL7J5DSX3-1.bins	401582_HL7J5DSX3-1.bins	401583_HL7J5DSX3-1.bins	401586_HL7J5DSX3-1.bins	401588_HL7J5DSX3-1.bins	401589_HL7J5DSX3-1.bins	401590_HL7J5DSX3-1.bins	401591_HL7J5DSX3-1.bins	401592_HL7J5DSX3-1.bins	401593_HL7J5DSX3-1.bins	401594_HL7J5DSX3-1.bins	401595_HL7J5DSX3-1.bins	401600_HL7J5DSX3-1.bins	401602_HL7J5DSX3-1.bins	401604_HL7J5DSX3-1.bins	401606_HL7J5DSX3-1.bins	401608_HL7J5DSX3-1.bins	401610_HL7J5DSX3-1.bins	401614_HL7J5DSX3-1.bins	401616_HL7J5DSX3-1.bins	401618_HL7J5DSX3-1.bins	401624_HL7J5DSX3-1.bins	401626_HL7J5DSX3-1.bins	401632_HL7J5DSX3-1.bins	401636_HL7J5DSX3-1.bins	401638_HL7J5DSX3-1.bins	401640_HL7J5DSX3-1.bins	401642_HL7J5DSX3-1.bins	401644_HL7J5DSX3-1.bins	401646_HL7J5DSX3-1.bins	401648_HL7J5DSX3-1.bins	401650_HL7J5DSX3-1.bins	401652_HL7J5DSX3-1.bins	401654_HL7J5DSX3-1.bins	401656_HL7J5DSX3-1.bins	401658_HL7J5DSX3-1.bins	401660_HL7J5DSX3-1.bins	401662_HL7J5DSX3-1.bins	401668_HL7J5DSX3-1.bins	401669_HL7J5DSX3-1.bins	401670_HL7J5DSX3-1.bins	401672_HL7J5DSX3-1.bins	401673_HL7J5DSX3-1.bins	401677_HL7J5DSX3-1.bins	401679_HL7J5DSX3-1.bins	7035_combined.bins	7069_combined.bins	7075_combined.bins	7077_combined.bins	7081_combined.bins	7083_combined.bins	7085_combined.bins	7091_combined.bins	7093_combined.bins	8164_combined.bins	8459_HCWFYBCXX-1.bins	9456_H3WL3BCXX-1.bins	9567_combined.bins	9571_combined.bins	9576_combined.bins	9586_H3WL3BCXX-1.bins	9588_combined.bins
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__PLTA13;family__unknown	0	1	1	0	1	21	0	1	0	0	0	0	1	0	0	3	1	0	0	0	10	0	0	2	0	0	0	0	1	0	0	0	0	0	5	0	5	0	0	6	0	1	1	0	2	0	3	0	0	0	0	1	0	0	0	0	0	2	0	0	0	4	4	0	1	0	1	0	0	4	4	0	0	6	5	0	0	0	0	1	0	0	1	0	0	0	0	2	0	0	0	3	1	0	0	1	1	0	0	0	0	1	1	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__Oceanospirillales;family__Pseudohongiellaceae	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__Oceanospirillales;family__Litoricolaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__Oceanospirillales;family__Halomonadaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__Oceanospirillales;family__Endozoicomonadaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__Nitrosococcales;family__Nitrosococcaceae	3	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3	0	4	3	5	10	0	36	0	3	0	0	161	6	9	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__Nitrococcales;family__Halorhodospiraceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__Milano-WF1B-44;family__unknown	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__Methylococcales;family__Methylomonadaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__Methylococcales;family__Methylococcaceae	2	0	0	0	0	1	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	2	5	4	0	2	0	3	0	0	19	6	3	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__MD2904-B13;family__unknown	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__MBMPE27;family__unknown	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__Legionellales;family__Legionellaceae	0	1	4	5	6	5	1	2	7	1	5	4	5	9	2	12	3	2	2	3	3	6	4	3	0	2	7	4	9	2	3	10	4	5	11	4	1	9	5	2	9	2	5	3	5	5	0	2	3	5	2	1	1	3	3	2	4	5	5	9	5	3	3	14	10	2	18	8	3	4	3	1	2	2	4	4	6	6	1	2	2	3	2	2	5	6	0	0	0	5	0	6	2	13	2	1	0	0	1	0	0	1	4	4
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__KI89Aclade;family__unknown	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__KF-JG30-C25;family__unknown	0	0	5	0	0	0	1	0	0	0	1	0	0	8	0	17	0	0	0	2	0	0	0	0	0	0	3	0	0	0	0	0	0	2	2	0	0	0	0	6	5	3	0	5	2	0	0	0	0	1	3	0	0	1	0	1	0	1	0	0	0	0	0	0	0	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	2	0	1	0	0	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__JTB23;family__unknown	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__JG36-TzT-191;family__unknown	0	5	11	6	6	4	4	9	8	5	8	0	2	38	12	27	6	4	0	4	6	8	4	0	4	2	23	17	28	10	11	7	13	16	25	0	7	16	13	29	20	6	5	13	15	0	2	3	3	6	4	3	2	2	38	0	10	5	9	20	10	1	2	1	15	5	4	25	15	9	5	4	19	7	4	9	9	0	5	1	0	3	0	0	0	0	0	0	0	0	0	1	4	15	0	0	0	0	16	5	3	1	13	23
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__JG36-GS-52;family__unknown	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__HOC36;family__unknown	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	1	0	0	0	1	2	0	2	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__Granulosicoccales;family__uncultured	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__GammaproteobacteriaIncertaeSedis;family__UnknownFamily	4	66	270	173	121	36	210	279	162	18	114	17	22	179	71	111	80	34	45	57	51	86	23	27	23	19	74	78	126	85	71	80	75	60	95	47	20	131	58	89	82	73	31	65	50	19	14	26	19	57	68	41	41	68	81	32	54	85	100	172	25	15	9	131	112	56	66	117	119	130	122	140	96	22	36	46	68	73	62	35	44	11	3	11	20	24	10	2	10	6	7	10	64	116	15	39	2	9	49	31	22	5	50	79
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__Ga0077536;family__unknown	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	8	1	1	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__Francisellales;family__Francisellaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__Enterobacterales;family__Yersiniaceae	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__Enterobacterales;family__Morganellaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__Enterobacterales;family__Erwiniaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__Enterobacterales;family__Enterobacteriaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	7	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__Ectothiorhodospirales;family__Thioalkalispiraceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__Ectothiorhodospirales;family__Ectothiorhodospiraceae	16	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	18	5	6	2	4	1	4	0	0	34	13	3	1	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__EV818SWSAP88;family__unknown	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__EPR3968-O8a-Bc78;family__unknown	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__EC3;family__unknown	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__Diplorickettsiales;family__Diplorickettsiaceae	0	10	6	6	17	24	6	6	17	16	15	3	15	14	8	38	18	6	4	6	13	9	2	4	6	2	10	8	1	8	8	10	2	6	2	6	2	8	10	9	11	2	9	8	10	4	0	4	5	5	7	3	3	6	4	4	4	7	11	21	6	4	3	15	23	2	20	14	13	2	8	2	10	8	7	4	4	2	7	2	5	1	2	0	2	0	0	0	0	0	2	0	6	12	0	4	1	0	6	2	1	0	9	15
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__Coxiellales;family__Coxiellaceae	0	0	2	2	6	0	4	3	2	5	2	0	0	3	5	3	0	1	0	0	1	2	1	2	0	2	1	0	6	1	2	3	1	3	0	0	2	5	0	0	0	1	0	1	2	0	1	1	2	2	1	1	1	1	4	0	1	5	0	2	2	0	1	2	5	4	6	3	1	5	3	0	3	0	1	0	1	3	0	0	0	0	0	0	1	1	0	0	2	0	0	1	0	2	1	1	0	0	0	1	4	1	2	9
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__Competibacterales;family__Competibacteraceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__Chromatiales;family__Chromatiaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	1	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__Cellvibrionales;family__Spongiibacteraceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__Cellvibrionales;family__Porticoccaceae	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__Cellvibrionales;family__Halieaceae	0	0	0	12	5	0	0	2	0	0	0	0	1	0	0	5	2	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	1	0	3	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__Cellvibrionales;family__Cellvibrionaceae	0	0	0	0	0	1	0	0	0	1	0	1	3	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__CCM19a;family__unknown	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__CCD24;family__unknown	1	0	6	5	6	22	8	5	3	0	0	0	5	0	0	5	3	6	5	0	13	11	2	4	1	4	0	0	0	0	0	0	6	2	9	4	17	0	3	7	0	10	14	10	11	3	3	2	5	5	8	4	6	3	0	0	0	0	0	0	7	12	5	0	0	2	4	0	5	0	0	0	8	9	17	0	0	5	2	2	0	0	1	0	2	10	3	0	0	0	0	0	3	0	4	5	1	0	5	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__Burkholderiales;family__unknown	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__Burkholderiales;family__uncultured	0	1	0	0	2	0	1	1	0	0	1	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	1	1	0	0	0	1	0	0	0	3	0	0	2	0	0	2	5	1	5
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__Burkholderiales;family__TRA3-20	34	0	1	3	3	48	0	0	8	16	0	16	7	2	13	23	3	21	28	3	28	11	8	21	16	10	4	0	2	1	6	0	1	0	4	0	5	0	19	4	1	5	3	3	2	11	48	24	21	3	2	1	3	8	0	5	0	3	0	0	3	1	1	1	0	0	12	3	3	0	0	0	7	3	20	0	4	29	23	41	29	14	42	23	82	69	47	28	22	34	4	71	44	19	49	29	26	5	4	1	0	2	0	3
root__Root;domain__Bacteria;phylum__Proteobacteria;class__Gammaproteobacteria;order__Burkholderiales;family__Sutterellaceae	0	2	12	23	18	4	19	9	32	0	9	0	0	0	43	20	9	0	0	1	2	0	0	0	0	0	0	4	12	1	1	12	1	3	2	2	1	14	2	0	3	2	0	1	1	1	0	0	0	2	0	1	0	2	7	0	5	7	18	70	1	2	0	11	20	0	4	0	14	12	5	5	1	0	0	0	0	0	0	1	0	0	1	0	0	3	4	0	0	0	0	0	2	0	0	5	0	1	7	6	0	8	4	1
